TF,Target,Mode,PMID,Tf_age,Tg_age
RARA,MAOB,Unknown,19401466,Hominidae,Opisthokonta
RARA,MUC5AC,Repression,11171071,Hominidae,Mammalia
RARA,NR1I3,Activation,20211151,Hominidae,Vertebrata
RARA,PLAU,Unknown,10361124,Hominidae,Eumetazoa
RARA,PRKCA,Activation,11525643,Hominidae,Eumetazoa
RARA,RARB,Activation,10629091,Opisthokonta,Eumetazoa
RARA,RPTOR,Unknown,21060808,Hominidae,Eumetazoa
RARA,SCD,Activation,11397803,Hominidae,Eumetazoa
RARA,SFTPB,Unknown,10070102,Hominidae,Eumetazoa
RARA,THBD,Activation,9269772,Hominidae,Opisthokonta
RARA,THBD,Unknown,11036068,Hominidae,Opisthokonta
RARB,ADH5,Unknown,1996113,Hominidae,Opisthokonta
RARB,RARB,Activation,12767074,Opisthokonta,Eumetazoa
RARB,THBD,Unknown,11036068,Hominidae,Eumetazoa
RARG,BGLAP,Activation,9113387,Hominidae,Eumetazoa
RARG,CYP19A1,Unknown,11973645,Hominidae,Vertebrata
RARG,ICAM1,Activation,1355009,Hominidae,Opisthokonta
RARG,RARB,Unknown,1310259,Hominidae,Opisthokonta
RARG,THBD,Unknown,11036068,Hominidae,Eumetazoa
RB1,ATF2,Unknown,7702750,Opisthokonta,Opisthokonta
RB1,BIRC5,Unknown,18504435,Hominidae,Opisthokonta
RB1,BRCA1,Repression,20068145,Hominidae,Eumetazoa
RB1,CDH1,Unknown,12391156,Hominidae,Eumetazoa
RB1,CDK1,Unknown,8270002,Hominidae,Eumetazoa
RB1,CDKN1A,Activation,14527674,Hominidae,Opisthokonta
RB1,CDKN1A,Repression,9671466,Hominidae,Vertebrata
RB1,DDIT3,Unknown,20971808,Opisthokonta,Eumetazoa
RB1,DHFR,Repression,9671466,Hominidae,Eumetazoa
RB1,DNMT3A,Repression,22733537,Hominidae,Eumetazoa
RB1,E2F1,Repression,12460790;1534305;21602887;9326598;9400991;9671466,Hominidae,Vertebrata
RB1,E2F1,Unknown,11939591;8575214,Hominidae,Vertebrata
RB1,E2F2,Repression,9671466,Hominidae,Mammalia
RB1,E2F3,Repression,20428827,Hominidae,Eukaryota
RB1,EBNA1BP2,Activation,22169551,Opisthokonta,Vertebrata
RB1,ELF1,Unknown,7702750,Hominidae,Eumetazoa
RB1,FGFR1,Repression,19303924,Hominidae,Opisthokonta
RB1,FOS,Repression,1909121,Hominidae,> Eukaryota
RB1,FOS,Unknown,7680889,Hominidae,Vertebrata
RB1,HBP1,Unknown,16966377,Hominidae,Hominidae
RB1,IGF1,Unknown,18281476,Hominidae,Opisthokonta
RB1,MAP3K5,Unknown,19610065,Opisthokonta,Vertebrata
RB1,MYC,Repression,10200487;9671466,Hominidae,Vertebrata
RB1,MYC,Unknown,7680889,Hominidae,Vertebrata
RB1,PCNA,Repression,9671466,Hominidae,Vertebrata
RB1,PPARG,Unknown,20971808,Hominidae,Mammalia
RB1,RB1,Repression,8264596,Hominidae,Vertebrata
RB1,RBL1,Repression,9671466,Hominidae,Vertebrata
RB1,SFTPD,Activation,11596110,Opisthokonta,Vertebrata
RB1,SP1,Unknown,7702750,Hominidae,Opisthokonta
RB1,TFDP1,Repression,8223441,Hominidae,Vertebrata
RB1,TGFBI,Unknown,7680889,Hominidae,Vertebrata
RB1,TP53BP2,Unknown,19610065,Hominidae,Vertebrata
RB1,VEGFA,Activation,16007189,Hominidae,Vertebrata
RB1,WRN,Unknown,11896071,Hominidae,Vertebrata
RB1CC1,CDKN2A,Unknown,21637919,Opisthokonta,Vertebrata
RB1CC1,RB1,Activation,12095676,Hominidae,Vertebrata
RB1CC1,RB1,Unknown,14533007;20614030,Hominidae,Vertebrata
RBBP7,CDH1,Repression,20714342,Hominidae,Vertebrata
RBL1,BRCA1,Repression,17106239,Hominidae,Vertebrata
RBL1,CCNA2,Repression,8642699,Hominidae,Eumetazoa
RBL1,HIST1H2AE,Repression,8628255,Hominidae,Opisthokonta
RBL1,MYC,Unknown,17132729;9797456,Opisthokonta,Vertebrata
RBL1,TFDP1,Repression,8223441,Hominidae,Primates
RBL2,BRCA1,Repression,17106239;21701264,Hominidae,Hominidae
RBL2,DNMT3B,Repression,24316981,Hominidae,Eumetazoa
RBL2,E2F4,Unknown,8575214,Hominidae,Vertebrata
RBL2,RAD51,Repression,21701264,Hominidae,Eukaryota
RBMX,EGR1,Repression,16707624,Hominidae,Eukaryota
RBMX,FOS,Repression,16707624,Opisthokonta,Vertebrata
RBMX,FOSL1,Repression,16707624,Hominidae,Hominidae
RBMX,JUNB,Repression,16707624,Hominidae,Vertebrata
RBMX,JUND,Repression,16707624,Hominidae,Vertebrata
RBMX,KIT,Repression,16707624,Hominidae,Opisthokonta
RBMX,ROS1,Repression,16707624,Hominidae,Vertebrata
RBMX,TXNIP,Activation,16707624,Hominidae,Vertebrata
RBPJ,CR2,Unknown,19487031,Opisthokonta,Vertebrata
RBPJ,IL6,Activation,10329846,Hominidae,Primates
RBPJ,IL6,Unknown,9516466,Hominidae,Vertebrata
RBPJ,NFKB1,Unknown,14570916,Hominidae,Vertebrata
RBPJ,PTEN,Repression,17245125,Hominidae,> Eukaryota
REL,BCL2A1,Activation,11880364,Hominidae,Opisthokonta
REL,BIRC3,Activation,11880364,Hominidae,Vertebrata
REL,CCL2,Activation,10469356;9388261,Opisthokonta,Vertebrata
REL,CCL5,Unknown,11259372,Hominidae,Eukaryota
REL,CD40LG,Unknown,11160303,Hominidae,Eumetazoa
REL,CDKN1A,Activation,15566959,Hominidae,Vertebrata
REL,CRP,Unknown,18684932,Hominidae,> Eukaryota
REL,CSRP1,Activation,14522018,Hominidae,Vertebrata
REL,EPHB2,Repression,19621336,Hominidae,Eukaryota
REL,F3,Unknown,11057875,Opisthokonta,Vertebrata
REL,ICAM1,Unknown,10706725;10837365;10926553,Hominidae,Vertebrata
REL,IER3,Unknown,12360408,Hominidae,Eukaryota
REL,IL10,Unknown,9310124,Hominidae,Opisthokonta
REL,IL12B,Unknown,10657616,Hominidae,Vertebrata
REL,IL1B,Activation,8413223,Hominidae,Primates
REL,IL2,Unknown,8920856,Hominidae,Vertebrata
REL,IL2RA,Activation,1508203,Opisthokonta,Opisthokonta
REL,IL6,Repression,1372388,Hominidae,Eukaryota
REL,KLK3,Unknown,17011549,Hominidae,Eumetazoa
REL,SELE,Activation,12408953,Hominidae,> Eukaryota
REL,SOD2,Activation,11880364,Hominidae,Vertebrata
REL,TNFAIP3,Activation,11880364,Hominidae,Vertebrata
RELA,ABCA1,Repression,17135302,Hominidae,Eukaryota
RELA,ABCB1,Activation,19763573,Opisthokonta,Vertebrata
RELA,ABCB1,Unknown,18234965,Hominidae,Vertebrata
RELA,ABCG2,Activation,10342828,Hominidae,Vertebrata
RELA,ADORA1,Activation,9547356,Hominidae,Eukaryota
RELA,ADORA2A,Unknown,17082635,Hominidae,Opisthokonta
RELA,ADORA3,Unknown,17216675,Hominidae,Vertebrata
RELA,AGER,Activation,18622638;19616578,Hominidae,Primates
RELA,AGT,Unknown,10628750;8613256,Opisthokonta,Vertebrata
RELA,AKT1,Repression,18031796,Hominidae,Opisthokonta
RELA,AKT2,Repression,20514445,Hominidae,Eukaryota
RELA,ALOX5,Repression,15517885,Hominidae,Eumetazoa
RELA,ALOX5AP,Unknown,20194722,Hominidae,Vertebrata
RELA,AMH,Activation,15383177,Hominidae,Vertebrata
RELA,AR,Repression,14715080;15517885,Hominidae,Eumetazoa
RELA,AR,Unknown,16619263,Opisthokonta,Eukaryota
RELA,BACE1,Repression,17385716,Hominidae,Eumetazoa
RELA,BAD,Activation,20596645,Hominidae,Vertebrata
RELA,BAX,Repression,18158998,Hominidae,Vertebrata
RELA,BAX,Unknown,20056115,Hominidae,Opisthokonta
RELA,BCL2,Activation,14978135;18158998;19259124;20446017;21503108,Hominidae,Opisthokonta
RELA,BCL2,Repression,15120608;18031796;18566231,Hominidae,Vertebrata
RELA,BCL2,Unknown,14739605;16022909;16453001;17673602;18761399;19233129;20103608;20332461,Eumetazoa,> Eukaryota
RELA,BCL2A1,Activation,11880364;19343319,Eumetazoa,Mammalia
RELA,BCL2A1,Unknown,10733571;17000776,Eumetazoa,Vertebrata
RELA,BCL2L1,Activation,12226754;14978135;15756023;15856023;15986355;16904634;18223231;20066113;20585448,Eumetazoa,Eumetazoa
RELA,BCL2L1,Repression,15231833,Eumetazoa,Vertebrata
RELA,BCL2L1,Unknown,10733571;10925251;14739605;16453001;17673602,Eumetazoa,Vertebrata
RELA,BCL2L11,Repression,18223231,Eumetazoa,Vertebrata
RELA,BCL3,Activation,11387332,Eumetazoa,Vertebrata
RELA,BDKRB1,Unknown,15705059,Eumetazoa,Hominidae
RELA,BGN,Activation,15536164,Eumetazoa,Vertebrata
RELA,BHMT,Repression,16953798,Eumetazoa,Vertebrata
RELA,BIRC2,Activation,12010810;15756023,Eumetazoa,Vertebrata
RELA,BIRC2,Repression,18566231,Eumetazoa,Opisthokonta
RELA,BIRC2,Unknown,12687011;15050749;16453001;17673602;20103608,Eumetazoa,Vertebrata
RELA,BIRC3,Activation,10733571;11297551;11880364;12010810;19343319,Eumetazoa,Opisthokonta
RELA,BIRC3,Repression,15231833;15723831;18566231,Eumetazoa,> Eukaryota
RELA,BIRC3,Unknown,10823821;15050749;17000776;17673602,Eumetazoa,Eumetazoa
RELA,BIRC5,Activation,17553314,Eumetazoa,Eukaryota
RELA,BIRC5,Unknown,14739605;20126979,Eumetazoa,Vertebrata
RELA,BMP2,Activation,16835229,Eumetazoa,Vertebrata
RELA,BRCA2,Activation,10961992,Eumetazoa,Opisthokonta
RELA,BTG2,Unknown,17363596,Eumetazoa,Opisthokonta
RELA,BTS1,Unknown,9030974,Eumetazoa,Eumetazoa
RELA,CARD8,Unknown,17878386,Eumetazoa,Eumetazoa
RELA,CARM1,Unknown,20462455,Eumetazoa,Opisthokonta
RELA,CASP3,Unknown,20056115,Eumetazoa,Opisthokonta
RELA,CASP9,Unknown,20056115,Eumetazoa,Eumetazoa
RELA,CCK,Unknown,11022044,Eumetazoa,Vertebrata
RELA,CCL11,Activation,16604092,Eumetazoa,Vertebrata
RELA,CCL11,Unknown,10586089;11076795;14660485,Eumetazoa,Vertebrata
RELA,CCL13,Unknown,10049733,Eumetazoa,Vertebrata
RELA,CCL19,Unknown,17182562,Eumetazoa,Vertebrata
RELA,CCL2,Activation,10530453;12488502;12647268;16206198;16764699;17452470;20200316;9388261,Eumetazoa,Vertebrata
RELA,CCL2,Unknown,10744656;11006087;11949945;12218154;14631383;15950427;16040075;16730843;16818736;8617886,Eumetazoa,Primates
RELA,CCL20,Activation,11749970,Eumetazoa,> Eukaryota
RELA,CCL20,Unknown,22240809,Eumetazoa,Vertebrata
RELA,CCL22,Activation,17018379,Eumetazoa,Opisthokonta
RELA,CCL3,Activation,16982926,Eumetazoa,Mammalia
RELA,CCL3,Unknown,11342414;17707233,Eumetazoa,Opisthokonta
RELA,CCL4,Unknown,11342414,Eumetazoa,Vertebrata
RELA,CCL5,Activation,11478739;9120310,Eumetazoa,> Eukaryota
RELA,CCL5,Unknown,11259372;11389171;11413310;12122011;19786024,Eumetazoa,Eumetazoa
RELA,CCNB1,Activation,11861406,Eumetazoa,Eukaryota
RELA,CCNB1,Unknown,19610058,Eumetazoa,Vertebrata
RELA,CCND1,Activation,10409765;10464245;11861406;15756023;15856023;17407600;18341653;19263436;22306268,Eumetazoa,Primates
RELA,CCND1,Repression,18566231,Eumetazoa,Eumetazoa
RELA,CCND1,Unknown,12894581;16453001;17673602;17944672;18184402;19766095;20103608;20538607,Eumetazoa,Eumetazoa
RELA,CCND2,Activation,18504428;21790895,Eumetazoa,Eumetazoa
RELA,CCR2,Activation,19156404,Eumetazoa,Opisthokonta
RELA,CCR3,Activation,16604092,Eumetazoa,Eumetazoa
RELA,CCR5,Unknown,12745546;19469019;9840284,Eumetazoa,Eumetazoa
RELA,CCR7,Activation,11830455;19164127,Eumetazoa,Opisthokonta
RELA,CCR7,Unknown,22158872,Eumetazoa,Opisthokonta
RELA,CD28,Unknown,16365455,Eumetazoa,Amniota
RELA,CD38,Unknown,17322278;18341691;18441094,Eumetazoa,Vertebrata
RELA,CD40,Activation,19164127;9733827,Eumetazoa,Eumetazoa
RELA,CD40,Unknown,11313274;17031478,Eumetazoa,Vertebrata
RELA,CD40LG,Unknown,11160303;11529914;21243522,Eumetazoa,Opisthokonta
RELA,CD58,Activation,9733827,Eumetazoa,
RELA,CD69,Unknown,10480634,Eumetazoa,Opisthokonta
RELA,CD74,Unknown,8164652,Eumetazoa,Hominidae
RELA,CD80,Activation,11359799;12860928,Eumetazoa,Opisthokonta
RELA,CD83,Activation,19164127,Eumetazoa,Hominidae
RELA,CD86,Activation,15895390;15949284;18929846;19164127,Eumetazoa,> Eukaryota
RELA,CD86,Unknown,10586028,Eumetazoa,Vertebrata
RELA,CDH1,Activation,20683022,Eumetazoa,Eukaryota
RELA,CDK4,Activation,18425349,Eumetazoa,> Eukaryota
RELA,CDK6,Activation,18504428,Eumetazoa,Eukaryota
RELA,CDKN1A,Activation,18269916,Eumetazoa,Eukaryota
RELA,CDKN1A,Repression,18954936,Eumetazoa,Eukaryota
RELA,CEACAM1,Activation,11306560,Eumetazoa,> Eukaryota
RELA,CFI,Activation,10630630,Eumetazoa,Eukaryota
RELA,CFLAR,Activation,15986355;19343319,Eumetazoa,Opisthokonta
RELA,CFLAR,Repression,15723831,Eumetazoa,Eumetazoa
RELA,CFLAR,Unknown,18222423,Eumetazoa,Vertebrata
RELA,CFTR,Activation,11114294,Eumetazoa,Hominidae
RELA,COL1A1,Unknown,11277268,Eumetazoa,Vertebrata
RELA,COL1A2,Repression,10201951,Eumetazoa,Opisthokonta
RELA,COL2A1,Repression,19022820,Eumetazoa,Eumetazoa
RELA,COL7A1,Unknown,10086338,Eumetazoa,Vertebrata
RELA,COX1,Unknown,19570036,Eumetazoa,Vertebrata
RELA,CR2,Unknown,12444129,Eumetazoa,Opisthokonta
RELA,CREB3,Unknown,17296613,Eumetazoa,> Eukaryota
RELA,CRHR1,Activation,20233629,Eumetazoa,Hominidae
RELA,CRP,Activation,12667216;17704137,Eumetazoa,Vertebrata
RELA,CRP,Unknown,17513780,Eumetazoa,Hominidae
RELA,CSF1,Activation,18566389,Eumetazoa,Vertebrata
RELA,CSF1,Unknown,11949945,Eumetazoa,Eumetazoa
RELA,CSF2,Unknown,18285351,Eumetazoa,Opisthokonta
RELA,CSNK2A1,Unknown,19027835,Eumetazoa,Vertebrata
RELA,CTSB,Activation,15102937;18598236,Eumetazoa,Eumetazoa
RELA,CXCL1,Activation,10530453;15958549,Eumetazoa,Vertebrata
RELA,CXCL1,Unknown,11112786;16040075,Eumetazoa,> Eukaryota
RELA,CXCL10,Activation,16982926;20164184;24701034,Eumetazoa,Primates
RELA,CXCL10,Unknown,16818736;19479051;24257594,Eumetazoa,Eumetazoa
RELA,CXCL12,Activation,17530707,Eumetazoa,Vertebrata
RELA,CXCL2,Unknown,17363596,Eumetazoa,Opisthokonta
RELA,CXCL5,Unknown,11559712,Eumetazoa,Opisthokonta
RELA,CXCL8,Activation,10506755;10530453;11297551;11564889;12058956;15350531;15387324;15688424;15958549;16764699;17040605;17041011;17917246;18074095;18996370;22340043;22891766;7876168,Eumetazoa,Mammalia
RELA,CXCL8,Repression,15517885;8413215,Eumetazoa,Eukaryota
RELA,CXCL8,Unknown,10477716;11120852;11342414;11953364;12218154;12485925;12643600;12707271;12716652;14631383;14670967;15289496;15950427;16004996;16105834;16803583;17045242;18281166;19376732;19732956;19786024;19837667;19966855;8617886;8878392;9698090,Eumetazoa,Vertebrata
RELA,CXCR2,Activation,19156404,Eumetazoa,Opisthokonta
RELA,CXCR2,Unknown,18555777,Eumetazoa,Primates
RELA,CXCR4,Activation,12690099;16267013;20068066,Eumetazoa,Vertebrata
RELA,CXCR4,Unknown,20157762,Eumetazoa,Vertebrata
RELA,CYP19A1,Repression,15459115;18519709,Eumetazoa,Primates
RELA,CYP1A1,Unknown,19928584,Eumetazoa,Eumetazoa
RELA,CYP27B1,Unknown,19928584,Eumetazoa,Eumetazoa
RELA,CYP2E1,Unknown,19928584,Eumetazoa,Vertebrata
RELA,CYP3A4,Unknown,16608838,Eumetazoa,Vertebrata
RELA,CYP3A7,Unknown,19928584,Eumetazoa,Opisthokonta
RELA,DEFB4A,Unknown,11207625,Eumetazoa,Vertebrata
RELA,DRD2,Unknown,17317773;18354387,Eumetazoa,Vertebrata
RELA,E2F1,Unknown,16725311,Eumetazoa,Vertebrata
RELA,EBI3,Activation,9733827,Eumetazoa,Vertebrata
RELA,EDN1,Unknown,21334436,Eumetazoa,Vertebrata
RELA,EGFR,Activation,17881446,Eumetazoa,Vertebrata
RELA,EGR1,Repression,21983014,Eumetazoa,Eumetazoa
RELA,ELF3,Unknown,12746898,Eumetazoa,Opisthokonta
RELA,EPAS1,Activation,20495570,Eumetazoa,Vertebrata
RELA,EPCAM,Repression,11505407,Eumetazoa,Mammalia
RELA,ERAP1,Unknown,20103633,Eumetazoa,Hominidae
RELA,ERAP2,Unknown,20103633,Eumetazoa,Vertebrata
RELA,F3,Unknown,11057875;11157486;19167713;9867853,Eumetazoa,Vertebrata
RELA,F8,Unknown,10959692,Eumetazoa,Primates
RELA,FAF1,Activation,17046979,Eumetazoa,Hominidae
RELA,FAS,Activation,19628709;9733827,Eumetazoa,Hominidae
RELA,FAS,Repression,16784892,Eumetazoa,Opisthokonta
RELA,FAS,Unknown,10871852;16317104,Eumetazoa,Vertebrata
RELA,FASLG,Activation,12655294;16770006,Eumetazoa,Eumetazoa
RELA,FASLG,Unknown,10671224;14563113;15160330,Eumetazoa,Vertebrata
RELA,FBP1,Unknown,11023824,Eumetazoa,Amniota
RELA,FGF7,Unknown,9869450,Vertebrata,Eukaryota
RELA,FGF8,Activation,16683270,Vertebrata,Amniota
RELA,VEGFD,Activation,18941249,Vertebrata,Eumetazoa
RELA,FLT4,Activation,19901262,Vertebrata,Eumetazoa
RELA,FN1,Activation,10649441;10867646,Vertebrata,Eukaryota
RELA,FN1,Unknown,22223884,Vertebrata,Opisthokonta
RELA,FOXO3,Unknown,19299143,Vertebrata,Primates
RELA,FOXP3,Activation,20462637,Vertebrata,Vertebrata
RELA,FOXP3,Unknown,23178569,Vertebrata,Opisthokonta
RELA,GADD45G,Unknown,23681230,Eumetazoa,Opisthokonta
RELA,GATA3,Activation,20660789,Eumetazoa,Opisthokonta
RELA,GCLC,Unknown,11233143,Eumetazoa,Vertebrata
RELA,GFAP,Activation,16516312,Eumetazoa,Opisthokonta
RELA,GFAP,Unknown,20471977,Eumetazoa,Hominidae
RELA,GKN2,Repression,17595528,Eumetazoa,Hominidae
RELA,GNRH2,Repression,17451432,Vertebrata,Hominidae
RELA,GRIN1,Unknown,15950782,Vertebrata,Hominidae
RELA,GSK3A,Unknown,11579131,Opisthokonta,Hominidae
RELA,GSTP1,Activation,15013838,Opisthokonta,Hominidae
RELA,GTF2B,Activation,7706261,Opisthokonta,Eumetazoa
RELA,HBEGF,Activation,22641673,Opisthokonta,Vertebrata
RELA,HDAC1,Unknown,23027620,Opisthokonta,Amniota
RELA,HDAC7,Unknown,21243522,Opisthokonta,Eukaryota
RELA,HES1,Unknown,17876798,Opisthokonta,Amniota
RELA,HIF1A,Unknown,18498249,Opisthokonta,Eumetazoa
RELA,HLA-A,Activation,19428110,Opisthokonta,Opisthokonta
RELA,HLA-F,Unknown,11137213,Opisthokonta,Opisthokonta
RELA,HMOX1,Unknown,8016102,Opisthokonta,Opisthokonta
RELA,HPSE,Activation,14558943;17715045,Opisthokonta,Opisthokonta
RELA,HSD11B2,Activation,15659537,Opisthokonta,Mammalia
RELA,HYAL1,Activation,18718911,Vertebrata,Opisthokonta
RELA,ICAM1,Activation,10092659;10946302;11463837;11877286;16317091;16385502;17121934;19074768;19351910;20173029;22001597;22708120;9733827;9888295;9916895,Vertebrata,Vertebrata
RELA,ICAM1,Unknown,10228026;10837365;10926553;11401521;12490396;12691701;15800027;15843586;16105834;16453001;18285351;18928584;20103608;9192770,Vertebrata,Hominidae
RELA,IER3,Unknown,12360408,Vertebrata,Eumetazoa
RELA,IFNA1,Activation,8035474,Vertebrata,> Eukaryota
RELA,IFNA1,Unknown,15331713,Vertebrata,Eukaryota
RELA,IFNB1,Activation,10074115;12077266;17496231,Vertebrata,Vertebrata
RELA,IFNB1,Unknown,15955070;16125763;17079305;22547704,Vertebrata,Vertebrata
RELA,IFNG,Activation,17407192;18690006,Vertebrata,Vertebrata
RELA,IFNG,Unknown,21243522;9374532,Vertebrata,Vertebrata
RELA,IGF2BP2,Unknown,17426251,Vertebrata,Vertebrata
RELA,IL10,Activation,19124729,Vertebrata,Eumetazoa
RELA,IL12A,Activation,18690006,Vertebrata,Vertebrata
RELA,IL12B,Activation,14688340;18690006,Vertebrata,Vertebrata
RELA,IL12B,Unknown,10657616;15270850,Vertebrata,Vertebrata
RELA,IL17A,Unknown,21243522,Vertebrata,Vertebrata
RELA,IL17C,Activation,21628458,Vertebrata,Eukaryota
RELA,IL18,Activation,15963597;17399992,Vertebrata,Eumetazoa
RELA,IL18,Unknown,10227974,Vertebrata,Hominidae
RELA,IL1A,Repression,17612514,Vertebrata,Hominidae
RELA,IL1B,Activation,12686724;14960579;8021507;8413223;8679226;9878621,Vertebrata,Hominidae
RELA,IL1B,Unknown,10080875;10963848;16433741;17707233;18285351;20336759;9058643,Opisthokonta,Hominidae
RELA,IL1RN,Activation,20032313,Opisthokonta,Hominidae
RELA,IL2,Activation,11035116;18207244;19968887;7623820;9233628,Opisthokonta,Hominidae
RELA,IL2,Unknown,11145913;12027419;15477007;8814256;8977179;9135552;9737979,Opisthokonta,Vertebrata
RELA,IL23A,Activation,17569750,Vertebrata,Eumetazoa
RELA,IL23A,Unknown,17707233,Eumetazoa,Opisthokonta
RELA,IL2RA,Unknown,11781710;9135552,Eumetazoa,Eumetazoa
RELA,IL4,Unknown,12516545,Eumetazoa,Vertebrata
RELA,IL6,Activation,10329846;10903137;11327783;11504280;12058956;12887736;14532843;15756023;16984731;17040605;17196927;18057724;18061164;18243142;18942706;18996370;19124729;19164127;20066113;22547075;7499267;7876168;8679226,Eumetazoa,Vertebrata
RELA,IL6,Repression,15517885,Eumetazoa,Vertebrata
RELA,IL6,Unknown,10542237;10823821;10963848;11120852;11975924;15158360;16112536;17490702;17532054;19469019;19707556;19966855;20457835;8752656;9516466,Eumetazoa,Vertebrata
RELA,IRF1,Activation,18694960,Eumetazoa,Vertebrata
RELA,IRF1,Unknown,12077266,Eumetazoa,Vertebrata
RELA,IRF4,Activation,17018379,Eumetazoa,Eumetazoa
RELA,IRF7,Activation,15265881;16982926,Eumetazoa,Vertebrata
RELA,IRF7,Unknown,11877397,Eumetazoa,Eukaryota
RELA,ITGAX,Unknown,7678251,Eumetazoa,Vertebrata
RELA,JUNB,Activation,17018379,Eumetazoa,Eukaryota
RELA,KDM2A,Unknown,20080798,Eumetazoa,Opisthokonta
RELA,KLK3,Repression,15517885,Eumetazoa,Hominidae
RELA,LCN2,Activation,15536164,Eumetazoa,Hominidae
RELA,LCN2,Unknown,19707556;20220144;24391115,Eumetazoa,Opisthokonta
RELA,LIPE,Activation,17272828,Eumetazoa,Opisthokonta
RELA,LPL,Activation,20200316,Eumetazoa,Hominidae
RELA,LTC4S,Repression,12574384,Eumetazoa,Vertebrata
RELA,MADCAM1,Unknown,15483224,Eumetazoa,Vertebrata
RELA,MAT2A,Activation,14530285,Eumetazoa,Opisthokonta
RELA,MCL1,Activation,18223231,Eumetazoa,Eumetazoa
RELA,MCL1,Repression,18761050,Eumetazoa,Vertebrata
RELA,MCL1,Unknown,19303700,Eumetazoa,> Eukaryota
RELA,MGMT,Unknown,22675172,Eumetazoa,> Eukaryota
RELA,MICA,Unknown,15494508,Eumetazoa,Vertebrata
RELA,MIF,Unknown,18710704,Eumetazoa,Opisthokonta
RELA,MMP1,Activation,16278291;16385502,Eumetazoa,Hominidae
RELA,MMP1,Unknown,11376631;16210649,Eumetazoa,Eumetazoa
RELA,MMP12,Activation,20051654,Eumetazoa,Opisthokonta
RELA,MMP13,Activation,12734180;19022820,Eumetazoa,Eumetazoa
RELA,MMP14,Activation,19303700;21627988,Eumetazoa,> Eukaryota
RELA,MMP2,Activation,17498959;19303700;20352621,Eumetazoa,> Eukaryota
RELA,MMP3,Unknown,11376631,Eumetazoa,Opisthokonta
RELA,MMP9,Activation,10359016;12193473;14600595;15536164;16014933;16687076;17121934;17174275;17186550;17498959;18056465;18298869;18567920;18801463;18843978;19303700;19454280;19539355;21238464;21963718,Eumetazoa,Opisthokonta
RELA,MMP9,Repression,15086314;15605368;18566231,Eumetazoa,Opisthokonta
RELA,MMP9,Unknown,11376631;12105194;14755547;15175338;17158602;17673602;17922642;18357389;19662350;19783786;20103608;20332461;7860222;9500201;9679762,Eumetazoa,Vertebrata
RELA,MUC17,Unknown,16737958,Eumetazoa,Opisthokonta
RELA,MUC2,Activation,12686724;18176092,Eumetazoa,Opisthokonta
RELA,MUC5AC,Unknown,19841186,Eumetazoa,Vertebrata
RELA,MUC5B,Unknown,20935193,Eumetazoa,Hominidae
RELA,MUC6,Unknown,15979574,Eumetazoa,Hominidae
RELA,MYC,Activation,17018379,Eumetazoa,Hominidae
RELA,MYC,Repression,18566231,Eumetazoa,Hominidae
RELA,MYC,Unknown,11114727;12894581;17673602;17944672;18184402;19469019;19766095;21790895,Eumetazoa,Hominidae
RELA,NAMPT,Activation,16701870,Eumetazoa,Hominidae
RELA,NCAM1,Activation,19091137,Eumetazoa,Hominidae
RELA,NCOR1,Unknown,17876798,Eumetazoa,Vertebrata
RELA,NCOR2,Unknown,17876798,Eumetazoa,Hominidae
RELA,NFKB1,Activation,20596645,Eumetazoa,Hominidae
RELA,NFKB1,Unknown,19469019,Eumetazoa,Hominidae
RELA,NFKBIA,Activation,12885753,Eumetazoa,Hominidae
RELA,NFKBIA,Repression,11744993,Eumetazoa,Hominidae
RELA,NFKBIA,Unknown,15499023;17876798,Eumetazoa,Hominidae
RELA,NFKBIZ,Unknown,20220144,Eumetazoa,Vertebrata
RELA,NLRP2,Activation,18056399,Eumetazoa,Vertebrata
RELA,NOLC1,Activation,21266110,Eumetazoa,Vertebrata
RELA,NOS1,Activation,17081374,Eumetazoa,Vertebrata
RELA,NOS2,Activation,15350552;17081374;17720813;18057724,Eumetazoa,Hominidae
RELA,NOS2,Unknown,15170030;16283237;16318585;19766095;9712833,Eumetazoa,Eumetazoa
RELA,NOS3,Activation,17081374,Eumetazoa,Vertebrata
RELA,NOX4,Activation,20622120,Eumetazoa,Vertebrata
RELA,NOX5,Activation,22348975,Eumetazoa,Vertebrata
RELA,NPPB,Unknown,15837525,Eumetazoa,Opisthokonta
RELA,NRF1,Unknown,20587593,Eumetazoa,Hominidae
RELA,OLFM4,Unknown,18764868,Eumetazoa,Mammalia
RELA,OLR1,Unknown,15001526,Eumetazoa,Mammalia
RELA,OPTN,Activation,19340308,Eumetazoa,Eumetazoa
RELA,OXTR,Activation,21734268,Eumetazoa,Eumetazoa
RELA,PCK2,Repression,20137375,Eumetazoa,Eumetazoa
RELA,PCYT2,Unknown,18583706,Vertebrata,Eumetazoa
RELA,PDK4,Repression,21625432,Vertebrata,Vertebrata
RELA,PGR,Repression,8626413,Vertebrata,Eumetazoa
RELA,PIGR,Unknown,10803841,Eukaryota,> Eukaryota
RELA,PLA2G2A,Unknown,11899260,Vertebrata,> Eukaryota
RELA,PLAU,Activation,11689575;17407600;20352621,Vertebrata,Mammalia
RELA,PLAUR,Activation,19020743,Vertebrata,Primates
RELA,PLAUR,Unknown,12244126,Vertebrata,Eumetazoa
