ensembl_id,gene_age,gene_Interval
ENSMUSG00000025260,1064,1023-1105
ENSMUSG00000025262,950,948-952
ENSMUSG00000032902,454,435-473
ENSMUSG00000023022,454,435-473
ENSMUSG00000036966,987,952-1023
ENSMUSG00000023046,168,159-177
ENSMUSG00000025417,680,676-684
ENSMUSG00000058396,454,435-473
ENSMUSG00000044617,645,615-676
ENSMUSG00000025422,544,473-615
ENSMUSG00000006736,645,615-676
ENSMUSG00000023030,1934,1768-2101
ENSMUSG00000078429,>4290,>4290
ENSMUSG00000023010,1714,1660-1768
ENSMUSG00000023009,454,435-473
ENSMUSG00000022992,454,435-473
ENSMUSG00000011960,987,952-1023
ENSMUSG00000078427,987,952-1023
ENSMUSG00000025359,645,615-676
ENSMUSG00000023004,544,473-615
ENSMUSG00000072235,5,3-7
ENSMUSG00000027474,680,676-684
ENSMUSG00000046470,1714,1660-1768
ENSMUSG00000059540,1714,1660-1768
ENSMUSG00000002458,454,435-473
ENSMUSG00000075510,680,676-684
ENSMUSG00000027584,544,473-615
ENSMUSG00000033774,645,615-676
ENSMUSG00000048174,645,615-676
ENSMUSG00000026433,645,615-676
ENSMUSG00000039001,645,615-676
ENSMUSG00000015647,645,615-676
ENSMUSG00000038751,544,473-615
ENSMUSG00000061411,544,473-615
ENSMUSG00000056941,1064,1023-1105
ENSMUSG00000027478,645,615-676
ENSMUSG00000082079,1,0-3
ENSMUSG00000027479,>4290,>4290
ENSMUSG00000027605,950,948-952
ENSMUSG00000009995,950,948-952
ENSMUSG00000096072,1578,1496-1660
ENSMUSG00000073069,1578,1496-1660
ENSMUSG00000074881,1578,1496-1660
ENSMUSG00000062162,1578,1496-1660
ENSMUSG00000094861,1578,1496-1660
ENSMUSG00000031224,24,21-29
ENSMUSG00000033343,30,29-33
ENSMUSG00000055746,5,3-7
ENSMUSG00000096644,5,3-7
ENSMUSG00000079350,5,3-7
ENSMUSG00000079349,5,3-7
ENSMUSG00000094196,5,3-7
ENSMUSG00000063728,1,0-3
ENSMUSG00000031118,1578,1496-1660
ENSMUSG00000031179,1578,1496-1660
ENSMUSG00000043453,1578,1496-1660
ENSMUSG00000045330,1578,1496-1660
ENSMUSG00000025151,1578,1496-1660
ENSMUSG00000046180,1578,1496-1660
ENSMUSG00000046942,1578,1496-1660
ENSMUSG00000056972,1578,1496-1660
ENSMUSG00000067649,1578,1496-1660
ENSMUSG00000025268,1578,1496-1660
ENSMUSG00000031227,1578,1496-1660
ENSMUSG00000025272,1578,1496-1660
ENSMUSG00000064129,39,33-45
ENSMUSG00000091497,71,71-73
ENSMUSG00000061392,39,33-45
ENSMUSG00000047238,1578,1496-1660
ENSMUSG00000033585,1578,1496-1660
ENSMUSG00000035427,14,8-21
ENSMUSG00000029019,382,352-413
ENSMUSG00000040972,645,615-676
ENSMUSG00000020220,1578,1496-1660
ENSMUSG00000028664,645,615-676
ENSMUSG00000013973,645,615-676
ENSMUSG00000029016,1578,1496-1660
ENSMUSG00000031066,454,435-473
ENSMUSG00000023104,>4290,>4290
ENSMUSG00000027634,886,824-948
ENSMUSG00000038116,886,824-948
ENSMUSG00000026426,645,615-676
ENSMUSG00000026424,544,473-615
ENSMUSG00000042644,987,952-1023
ENSMUSG00000092009,645,615-676
ENSMUSG00000006800,987,952-1023
ENSMUSG00000027569,987,952-1023
ENSMUSG00000019188,>4290,>4290
ENSMUSG00000112148,50,45-55
ENSMUSG00000062593,50,45-55
ENSMUSG00000112023,50,45-55
ENSMUSG00000078817,544,473-615
ENSMUSG00000090659,168,159-177
ENSMUSG00000069184,168,159-177
ENSMUSG00000059839,168,159-177
ENSMUSG00000074824,8,7-8
ENSMUSG00000051037,168,159-177
ENSMUSG00000058900,168,159-177
ENSMUSG00000071291,168,159-177
ENSMUSG00000058331,168,159-177
ENSMUSG00000078995,168,159-177
ENSMUSG00000078994,168,159-177
ENSMUSG00000058883,24,21-29
ENSMUSG00000100235,8,7-8
ENSMUSG00000069206,168,159-177
ENSMUSG00000030446,168,159-177
ENSMUSG00000097333,168,159-177
ENSMUSG00000055811,168,159-177
ENSMUSG00000050239,244,177-312
ENSMUSG00000090515,101,96-105
ENSMUSG00000050704,14,8-21
ENSMUSG00000074928,39,33-45
ENSMUSG00000022931,132,105-159
ENSMUSG00000059632,132,105-159
ENSMUSG00000056706,132,105-159
ENSMUSG00000091212,244,177-312
ENSMUSG00000047104,886,824-948
ENSMUSG00000076867,14,8-21
ENSMUSG00000076862,14,8-21
ENSMUSG00000076840,1,0-3
ENSMUSG00000095560,1,0-3
ENSMUSG00000095854,1,0-3
ENSMUSG00000095711,1,0-3
ENSMUSG00000093801,1,0-3
ENSMUSG00000094619,1,0-3
ENSMUSG00000096827,1,0-3
ENSMUSG00000094212,1,0-3
ENSMUSG00000076824,5,3-7
ENSMUSG00000094779,5,3-7
ENSMUSG00000076778,5,3-7
ENSMUSG00000104629,5,3-7
ENSMUSG00000094562,5,3-7
ENSMUSG00000095643,5,3-7
ENSMUSG00000094758,5,3-7
ENSMUSG00000096329,5,3-7
ENSMUSG00000096038,5,3-7
ENSMUSG00000076823,5,3-7
ENSMUSG00000076839,5,3-7
ENSMUSG00000087666,39,33-45
ENSMUSG00000076846,1,0-3
ENSMUSG00000076822,382,352-413
ENSMUSG00000076855,382,352-413
ENSMUSG00000076796,382,352-413
ENSMUSG00000106620,39,33-45
ENSMUSG00000096417,39,33-45
ENSMUSG00000096908,5,3-7
ENSMUSG00000105393,39,33-45
ENSMUSG00000095736,39,33-45
ENSMUSG00000105721,39,33-45
ENSMUSG00000104620,39,33-45
ENSMUSG00000105080,39,33-45
ENSMUSG00000105533,39,33-45
ENSMUSG00000105629,39,33-45
ENSMUSG00000096746,5,3-7
ENSMUSG00000096138,39,33-45
ENSMUSG00000094766,39,33-45
ENSMUSG00000094023,39,33-45
ENSMUSG00000093939,39,33-45
ENSMUSG00000093969,5,3-7
ENSMUSG00000076826,14,8-21
ENSMUSG00000096096,5,3-7
ENSMUSG00000095572,39,33-45
ENSMUSG00000096505,5,3-7
ENSMUSG00000093966,39,33-45
ENSMUSG00000096254,382,352-413
ENSMUSG00000093825,382,352-413
ENSMUSG00000039608,39,33-45
ENSMUSG00000059610,168,159-177
ENSMUSG00000042099,332,312-352
ENSMUSG00000002308,332,312-352
ENSMUSG00000013974,332,312-352
ENSMUSG00000040340,332,312-352
ENSMUSG00000109564,332,312-352
ENSMUSG00000054141,382,352-413
ENSMUSG00000049229,24,21-29
ENSMUSG00000059821,382,352-413
ENSMUSG00000110621,5,3-7
ENSMUSG00000061614,8,7-8
ENSMUSG00000052625,382,352-413
ENSMUSG00000043087,39,33-45
ENSMUSG00000110519,5,3-7
ENSMUSG00000078116,382,352-413
ENSMUSG00000059303,24,21-29
ENSMUSG00000062868,24,21-29
ENSMUSG00000058692,382,352-413
ENSMUSG00000045204,24,21-29
ENSMUSG00000051160,86,82-90
ENSMUSG00000094535,382,352-413
ENSMUSG00000095889,5,3-7
ENSMUSG00000096649,24,21-29
ENSMUSG00000096577,5,3-7
ENSMUSG00000096452,5,3-7
ENSMUSG00000095197,1,0-3
ENSMUSG00000095519,1,0-3
ENSMUSG00000094546,24,21-29
ENSMUSG00000096672,1,0-3
ENSMUSG00000094198,1,0-3
ENSMUSG00000076688,14,8-21
ENSMUSG00000076709,24,21-29
ENSMUSG00000095863,5,3-7
ENSMUSG00000094652,24,21-29
ENSMUSG00000096074,5,3-7
ENSMUSG00000096767,5,3-7
ENSMUSG00000103290,30,29-33
ENSMUSG00000095642,24,21-29
ENSMUSG00000096150,5,3-7
ENSMUSG00000094940,1,0-3
ENSMUSG00000095442,24,21-29
ENSMUSG00000096326,5,3-7
ENSMUSG00000076695,24,21-29
ENSMUSG00000095204,5,3-7
ENSMUSG00000076666,24,21-29
ENSMUSG00000094087,5,3-7
ENSMUSG00000094787,5,3-7
ENSMUSG00000095761,24,21-29
ENSMUSG00000096410,24,21-29
ENSMUSG00000093896,1,0-3
ENSMUSG00000096020,1,0-3
ENSMUSG00000102313,5,3-7
ENSMUSG00000095859,1,0-3
ENSMUSG00000036594,168,159-177
ENSMUSG00000058402,332,312-352
ENSMUSG00000070837,132,105-159
ENSMUSG00000066899,5,3-7
ENSMUSG00000061457,5,3-7
ENSMUSG00000105606,1,0-3
ENSMUSG00000003484,424,413-435
ENSMUSG00000022537,544,473-615
ENSMUSG00000078302,39,33-45
ENSMUSG00000045868,5,3-7
ENSMUSG00000078606,5,3-7
ENSMUSG00000060377,5,3-7
ENSMUSG00000054672,39,33-45
ENSMUSG00000079679,1,0-3
ENSMUSG00000108367,5,3-7
ENSMUSG00000064288,645,615-676
ENSMUSG00000069306,8,7-8
ENSMUSG00000095470,8,7-8
ENSMUSG00000073974,382,352-413
ENSMUSG00000073973,382,352-413
ENSMUSG00000073960,382,352-413
ENSMUSG00000060888,382,352-413
ENSMUSG00000078080,382,352-413
ENSMUSG00000073971,168,159-177
ENSMUSG00000066268,168,159-177
ENSMUSG00000080891,5,3-7
ENSMUSG00000073956,168,159-177
ENSMUSG00000073954,39,33-45
ENSMUSG00000057461,382,352-413
ENSMUSG00000073955,30,29-33
ENSMUSG00000059874,168,159-177
ENSMUSG00000073953,168,159-177
ENSMUSG00000073951,24,21-29
ENSMUSG00000073952,24,21-29
ENSMUSG00000073950,39,33-45
ENSMUSG00000046396,39,33-45
ENSMUSG00000045584,50,45-55
ENSMUSG00000047544,168,159-177
ENSMUSG00000073947,50,45-55
ENSMUSG00000073945,71,71-73
ENSMUSG00000073946,71,71-73
ENSMUSG00000073943,71,71-73
ENSMUSG00000073944,14,8-21
ENSMUSG00000050085,244,177-312
ENSMUSG00000073948,244,177-312
ENSMUSG00000047545,244,177-312
ENSMUSG00000058200,168,159-177
ENSMUSG00000073938,14,8-21
ENSMUSG00000090219,244,177-312
ENSMUSG00000110012,14,8-21
ENSMUSG00000051437,39,33-45
ENSMUSG00000081859,1,0-3
ENSMUSG00000057596,5,3-7
ENSMUSG00000078616,382,352-413
ENSMUSG00000060441,382,352-413
ENSMUSG00000057143,382,352-413
ENSMUSG00000066258,382,352-413
ENSMUSG00000030921,382,352-413
ENSMUSG00000070421,39,33-45
ENSMUSG00000060759,39,33-45
ENSMUSG00000073916,382,352-413
ENSMUSG00000044705,24,21-29
ENSMUSG00000073915,39,33-45
ENSMUSG00000050266,39,33-45
ENSMUSG00000074093,39,33-45
ENSMUSG00000049421,168,159-177
ENSMUSG00000044916,168,159-177
ENSMUSG00000079523,5,3-7
ENSMUSG00000040158,5,3-7
ENSMUSG00000062007,680,676-684
ENSMUSG00000032948,168,159-177
ENSMUSG00000046008,950,948-952
ENSMUSG00000015568,645,615-676
ENSMUSG00000071054,544,473-615
ENSMUSG00000034932,544,473-615
ENSMUSG00000003039,544,473-615
ENSMUSG00000026526,>4290,>4290
ENSMUSG00000002833,886,824-948
ENSMUSG00000020198,886,824-948
ENSMUSG00000028777,1714,1660-1768
ENSMUSG00000034781,680,676-684
ENSMUSG00000034792,1714,1660-1768
ENSMUSG00000054452,544,473-615
ENSMUSG00000095941,101,96-105
ENSMUSG00000034771,544,473-615
ENSMUSG00000052151,1578,1496-1660
ENSMUSG00000039154,680,676-684
ENSMUSG00000054708,645,615-676
ENSMUSG00000020312,950,948-952
ENSMUSG00000035963,987,952-1023
ENSMUSG00000024790,1934,1768-2101
ENSMUSG00000035439,1934,1768-2101
ENSMUSG00000070990,680,676-684
ENSMUSG00000024696,454,435-473
ENSMUSG00000026584,950,948-952
ENSMUSG00000041406,950,948-952
ENSMUSG00000018698,987,952-1023
ENSMUSG00000015843,987,952-1023
ENSMUSG00000026663,1292,1105-1480
ENSMUSG00000026466,950,948-952
ENSMUSG00000050565,680,676-684
ENSMUSG00000033386,987,952-1023
ENSMUSG00000004654,544,473-615
ENSMUSG00000081225,39,33-45
ENSMUSG00000052914,39,33-45
ENSMUSG00000082932,5,3-7
ENSMUSG00000066097,5,3-7
ENSMUSG00000081362,39,33-45
ENSMUSG00000052520,70,70-71
ENSMUSG00000028709,886,824-948
ENSMUSG00000114133,680,676-684
ENSMUSG00000028568,680,676-684
ENSMUSG00000028036,950,948-952
ENSMUSG00000028360,1578,1496-1660
ENSMUSG00000078161,1578,1496-1660
ENSMUSG00000040086,544,473-615
ENSMUSG00000053870,544,473-615
ENSMUSG00000034785,680,676-684
ENSMUSG00000034762,645,615-676
ENSMUSG00000028687,>4290,>4290
ENSMUSG00000003199,987,952-1023
ENSMUSG00000002831,645,615-676
ENSMUSG00000024197,645,615-676
ENSMUSG00000011305,645,615-676
ENSMUSG00000026482,645,615-676
ENSMUSG00000032649,987,952-1023
ENSMUSG00000032666,987,952-1023
ENSMUSG00000043019,1578,1496-1660
ENSMUSG00000042684,987,952-1023
ENSMUSG00000015468,39,33-45
ENSMUSG00000027878,645,615-676
ENSMUSG00000007888,544,473-615
ENSMUSG00000035964,645,615-676
ENSMUSG00000070003,950,948-952
ENSMUSG00000019428,645,615-676
ENSMUSG00000070002,987,952-1023
ENSMUSG00000061589,987,952-1023
ENSMUSG00000035262,987,952-1023
ENSMUSG00000035242,645,615-676
ENSMUSG00000117495,1,0-3
ENSMUSG00000003341,>4290,>4290
ENSMUSG00000004934,680,676-684
ENSMUSG00000035027,1488,1480-1496
ENSMUSG00000020163,1488,1480-1496
ENSMUSG00000020232,1934,1768-2101
ENSMUSG00000049760,1934,1768-2101
ENSMUSG00000054206,70,70-71
ENSMUSG00000020327,680,676-684
ENSMUSG00000020329,680,676-684
ENSMUSG00000023175,950,948-952
ENSMUSG00000020325,454,435-473
ENSMUSG00000003072,454,435-473
ENSMUSG00000035621,454,435-473
ENSMUSG00000071361,544,473-615
ENSMUSG00000054046,544,473-615
ENSMUSG00000022227,5,3-7
ENSMUSG00000040314,544,473-615
ENSMUSG00000022225,544,473-615
ENSMUSG00000079186,544,473-615
ENSMUSG00000015441,544,473-615
ENSMUSG00000015443,544,473-615
ENSMUSG00000061068,544,473-615
ENSMUSG00000059256,544,473-615
ENSMUSG00000050063,544,473-615
ENSMUSG00000052099,77,73-82
ENSMUSG00000040284,544,473-615
ENSMUSG00000068289,544,473-615
ENSMUSG00000015437,544,473-615
ENSMUSG00000054474,>4290,>4290
ENSMUSG00000039678,645,615-676
ENSMUSG00000039686,950,948-952
ENSMUSG00000026860,645,615-676
ENSMUSG00000046854,680,676-684
ENSMUSG00000026810,680,676-684
ENSMUSG00000039157,987,952-1023
ENSMUSG00000039164,987,952-1023
ENSMUSG00000009566,987,952-1023
ENSMUSG00000009555,1578,1496-1660
ENSMUSG00000026792,1578,1496-1660
ENSMUSG00000115074,1714,1660-1768
ENSMUSG00000006471,1714,1660-1768
ENSMUSG00000026857,>4290,>4290
ENSMUSG00000039515,>4290,>4290
ENSMUSG00000037214,987,952-1023
ENSMUSG00000058486,987,952-1023
ENSMUSG00000053153,987,952-1023
ENSMUSG00000020177,645,615-676
ENSMUSG00000069515,645,615-676
ENSMUSG00000069516,645,615-676
ENSMUSG00000060534,544,473-615
ENSMUSG00000039529,>4290,>4290
ENSMUSG00000053477,987,952-1023
ENSMUSG00000024511,>4290,>4290
ENSMUSG00000024583,1714,1660-1768
ENSMUSG00000024587,>4290,>4290
ENSMUSG00000031645,454,435-473
ENSMUSG00000038212,>4290,>4290
ENSMUSG00000029381,886,824-948
ENSMUSG00000045314,987,952-1023
ENSMUSG00000063015,1578,1496-1660
ENSMUSG00000029385,>4290,>4290
ENSMUSG00000031832,>4290,>4290
ENSMUSG00000040560,>4290,>4290
ENSMUSG00000056812,645,615-676
ENSMUSG00000045991,645,615-676
ENSMUSG00000024588,645,615-676
ENSMUSG00000092345,14,8-21
ENSMUSG00000070972,1714,1660-1768
ENSMUSG00000032494,132,105-159
ENSMUSG00000112039,1,0-3
ENSMUSG00000031201,645,615-676
ENSMUSG00000071550,987,952-1023
ENSMUSG00000041360,987,952-1023
ENSMUSG00000047298,645,615-676
ENSMUSG00000024924,645,615-676
ENSMUSG00000054520,645,615-676
ENSMUSG00000021719,645,615-676
ENSMUSG00000022181,886,824-948
ENSMUSG00000079105,454,435-473
ENSMUSG00000021453,645,615-676
ENSMUSG00000060671,>4290,>4290
ENSMUSG00000028456,645,615-676
ENSMUSG00000028455,>4290,>4290
ENSMUSG00000028454,>4290,>4290
ENSMUSG00000024867,544,473-615
ENSMUSG00000024897,645,615-676
ENSMUSG00000033207,645,615-676
ENSMUSG00000021629,987,952-1023
ENSMUSG00000024659,645,615-676
ENSMUSG00000060332,645,615-676
ENSMUSG00000041431,987,952-1023
ENSMUSG00000066196,987,952-1023
ENSMUSG00000027931,950,948-952
ENSMUSG00000028393,950,948-952
ENSMUSG00000078201,950,948-952
ENSMUSG00000048707,680,676-684
ENSMUSG00000036893,950,948-952
ENSMUSG00000004113,810,797-824
ENSMUSG00000039137,680,676-684
ENSMUSG00000039158,680,676-684
ENSMUSG00000026797,950,948-952
ENSMUSG00000026796,680,676-684
ENSMUSG00000066152,1578,1496-1660
ENSMUSG00000026972,544,473-615
ENSMUSG00000036504,544,473-615
ENSMUSG00000015085,645,615-676
ENSMUSG00000026959,645,615-676
ENSMUSG00000026818,645,615-676
ENSMUSG00000026816,645,615-676
ENSMUSG00000026815,544,473-615
ENSMUSG00000026812,544,473-615
ENSMUSG00000035666,544,473-615
ENSMUSG00000026879,1578,1496-1660
ENSMUSG00000022051,886,824-948
ENSMUSG00000022048,645,615-676
ENSMUSG00000052581,645,615-676
ENSMUSG00000009621,645,615-676
ENSMUSG00000026917,1714,1660-1768
ENSMUSG00000034379,1714,1660-1768
ENSMUSG00000015846,810,797-824
ENSMUSG00000029522,680,676-684
ENSMUSG00000029513,810,797-824
ENSMUSG00000075376,987,952-1023
ENSMUSG00000035437,645,615-676
ENSMUSG00000053164,70,70-71
ENSMUSG00000026915,987,952-1023
ENSMUSG00000059013,886,824-948
ENSMUSG00000069020,886,824-948
ENSMUSG00000078937,454,435-473
ENSMUSG00000026662,1064,1023-1105
ENSMUSG00000048186,1064,1023-1105
ENSMUSG00000039449,1064,1023-1105
ENSMUSG00000055435,987,952-1023
ENSMUSG00000004637,>4290,>4290
ENSMUSG00000003847,645,615-676
ENSMUSG00000031767,645,615-676
ENSMUSG00000034467,987,952-1023
ENSMUSG00000039067,>4290,>4290
ENSMUSG00000030019,645,615-676
ENSMUSG00000030172,810,797-824
ENSMUSG00000030166,810,797-824
ENSMUSG00000036106,645,615-676
ENSMUSG00000045435,680,676-684
ENSMUSG00000039968,987,952-1023
ENSMUSG00000039899,544,473-615
ENSMUSG00000047221,544,473-615
ENSMUSG00000048520,1714,1660-1768
ENSMUSG00000039883,544,473-615
ENSMUSG00000049804,132,105-159
ENSMUSG00000072969,132,105-159
ENSMUSG00000049047,132,105-159
ENSMUSG00000043384,93,90-96
ENSMUSG00000050394,132,105-159
ENSMUSG00000072966,132,105-159
ENSMUSG00000033436,132,105-159
ENSMUSG00000033460,132,105-159
ENSMUSG00000024223,645,615-676
ENSMUSG00000072964,132,105-159
ENSMUSG00000030313,680,676-684
ENSMUSG00000039985,680,676-684
ENSMUSG00000055553,680,676-684
ENSMUSG00000030304,1578,1496-1660
ENSMUSG00000040003,645,615-676
ENSMUSG00000045613,544,473-615
ENSMUSG00000029772,987,952-1023
ENSMUSG00000029775,1578,1496-1660
ENSMUSG00000022518,244,177-312
ENSMUSG00000060935,244,177-312
ENSMUSG00000035620,1488,1480-1496
ENSMUSG00000020037,950,948-952
ENSMUSG00000034453,>4290,>4290
ENSMUSG00000016487,950,948-952
ENSMUSG00000040187,987,952-1023
ENSMUSG00000019935,1714,1660-1768
ENSMUSG00000047638,810,797-824
ENSMUSG00000074781,1578,1496-1660
ENSMUSG00000020029,645,615-676
ENSMUSG00000036499,645,615-676
ENSMUSG00000030287,680,676-684
ENSMUSG00000030255,680,676-684
ENSMUSG00000030256,987,952-1023
ENSMUSG00000030259,680,676-684
ENSMUSG00000030265,645,615-676
ENSMUSG00000043903,645,615-676
ENSMUSG00000025316,645,615-676
ENSMUSG00000052934,645,615-676
ENSMUSG00000062181,544,473-615
ENSMUSG00000069922,544,473-615
ENSMUSG00000039187,544,473-615
ENSMUSG00000039176,544,473-615
ENSMUSG00000030549,1064,1023-1105
ENSMUSG00000030538,>4290,>4290
ENSMUSG00000050973,>4290,>4290
ENSMUSG00000038930,1934,1768-2101
ENSMUSG00000030533,>4290,>4290
ENSMUSG00000038886,950,948-952
ENSMUSG00000030530,645,615-676
ENSMUSG00000040272,>4290,>4290
ENSMUSG00000061311,>4290,>4290
ENSMUSG00000032864,>4290,>4290
ENSMUSG00000050587,680,676-684
ENSMUSG00000012350,645,615-676
ENSMUSG00000025482,544,473-615
ENSMUSG00000010914,886,824-948
ENSMUSG00000005087,645,615-676
ENSMUSG00000005089,645,615-676
ENSMUSG00000027249,132,105-159
ENSMUSG00000075012,132,105-159
ENSMUSG00000027189,544,473-615
ENSMUSG00000048058,544,473-615
ENSMUSG00000009248,454,435-473
ENSMUSG00000025498,454,435-473
ENSMUSG00000038611,987,952-1023
ENSMUSG00000038618,680,676-684
ENSMUSG00000038637,680,676-684
ENSMUSG00000025499,645,615-676
ENSMUSG00000014402,1714,1660-1768
ENSMUSG00000063229,544,473-615
ENSMUSG00000053046,1714,1660-1768
ENSMUSG00000032724,1714,1660-1768
ENSMUSG00000055629,987,952-1023
ENSMUSG00000010307,1488,1480-1496
ENSMUSG00000049516,645,615-676
ENSMUSG00000024900,987,952-1023
ENSMUSG00000027790,>4290,>4290
ENSMUSG00000068587,>4290,>4290
ENSMUSG00000102802,5,3-7
ENSMUSG00000037772,5,3-7
ENSMUSG00000030366,5,3-7
ENSMUSG00000074359,5,3-7
ENSMUSG00000070796,5,3-7
ENSMUSG00000023159,39,33-45
ENSMUSG00000078793,39,33-45
ENSMUSG00000008789,39,33-45
ENSMUSG00000070799,1,0-3
ENSMUSG00000114004,1,0-3
ENSMUSG00000108763,86,82-90
ENSMUSG00000102439,39,33-45
ENSMUSG00000093769,1,0-3
ENSMUSG00000059873,168,159-177
ENSMUSG00000057207,168,159-177
ENSMUSG00000051207,77,73-82
ENSMUSG00000109655,8,7-8
ENSMUSG00000094102,5,3-7
ENSMUSG00000094322,39,33-45
ENSMUSG00000096805,5,3-7
ENSMUSG00000096459,5,3-7
ENSMUSG00000076873,24,21-29
ENSMUSG00000106289,1,0-3
ENSMUSG00000038015,1,0-3
ENSMUSG00000114245,1,0-3
ENSMUSG00000074955,39,33-45
ENSMUSG00000047702,39,33-45
ENSMUSG00000063386,39,33-45
ENSMUSG00000107573,168,159-177
ENSMUSG00000060205,50,45-55
ENSMUSG00000063216,50,45-55
ENSMUSG00000025002,86,82-90
ENSMUSG00000085925,86,82-90
ENSMUSG00000081836,24,21-29
ENSMUSG00000063447,70,70-71
ENSMUSG00000044205,244,177-312
ENSMUSG00000096409,24,21-29
ENSMUSG00000095893,24,21-29
ENSMUSG00000052058,244,177-312
ENSMUSG00000096356,24,21-29
ENSMUSG00000096167,14,8-21
ENSMUSG00000096424,1,0-3
ENSMUSG00000095527,244,177-312
ENSMUSG00000094461,30,29-33
ENSMUSG00000060583,30,29-33
ENSMUSG00000087598,24,21-29
ENSMUSG00000092401,5,3-7
ENSMUSG00000092372,5,3-7
ENSMUSG00000108426,382,352-413
ENSMUSG00000062629,5,3-7
ENSMUSG00000059030,5,3-7
ENSMUSG00000092413,5,3-7
ENSMUSG00000058114,5,3-7
ENSMUSG00000109376,5,3-7
ENSMUSG00000061336,71,71-73
ENSMUSG00000092292,5,3-7
ENSMUSG00000051611,71,71-73
ENSMUSG00000109212,5,3-7
ENSMUSG00000007209,168,159-177
ENSMUSG00000078795,168,159-177
ENSMUSG00000050359,86,82-90
ENSMUSG00000047686,101,96-105
ENSMUSG00000030859,86,82-90
ENSMUSG00000030858,24,21-29
ENSMUSG00000100621,24,21-29
ENSMUSG00000036523,86,82-90
ENSMUSG00000046474,39,33-45
ENSMUSG00000063108,86,82-90
ENSMUSG00000066101,1,0-3
ENSMUSG00000078254,24,21-29
ENSMUSG00000053161,24,21-29
ENSMUSG00000064356,24,21-29
ENSMUSG00000048469,1,0-3
ENSMUSG00000110122,39,33-45
ENSMUSG00000050645,77,73-82
ENSMUSG00000048830,244,177-312
ENSMUSG00000009047,244,177-312
ENSMUSG00000116636,5,3-7
ENSMUSG00000050224,244,177-312
ENSMUSG00000068078,244,177-312
ENSMUSG00000027409,244,177-312
ENSMUSG00000069792,39,33-45
ENSMUSG00000000983,39,33-45
ENSMUSG00000021545,39,33-45
ENSMUSG00000095171,382,352-413
ENSMUSG00000095569,1,0-3
ENSMUSG00000095647,5,3-7
ENSMUSG00000100689,382,352-413
ENSMUSG00000100950,382,352-413
ENSMUSG00000114278,382,352-413
ENSMUSG00000087376,382,352-413
ENSMUSG00000070583,382,352-413
ENSMUSG00000076865,14,8-21
ENSMUSG00000063780,39,33-45
ENSMUSG00000109737,39,33-45
ENSMUSG00000043827,39,33-45
ENSMUSG00000046886,30,29-33
ENSMUSG00000082316,5,3-7
ENSMUSG00000115791,70,70-71
ENSMUSG00000063998,39,33-45
ENSMUSG00000061829,14,8-21
ENSMUSG00000071491,1,0-3
ENSMUSG00000032015,950,948-952
ENSMUSG00000032122,987,952-1023
ENSMUSG00000034303,987,952-1023
ENSMUSG00000022913,987,952-1023
ENSMUSG00000040463,987,952-1023
ENSMUSG00000005374,>4290,>4290
ENSMUSG00000053293,680,676-684
ENSMUSG00000084135,5,3-7
ENSMUSG00000016982,680,676-684
ENSMUSG00000032264,680,676-684
ENSMUSG00000034121,987,952-1023
ENSMUSG00000035152,680,676-684
ENSMUSG00000035804,101,96-105
ENSMUSG00000000215,101,96-105
ENSMUSG00000040843,101,96-105
ENSMUSG00000041688,645,615-676
ENSMUSG00000064310,645,615-676
ENSMUSG00000022641,544,473-615
ENSMUSG00000062713,680,676-684
ENSMUSG00000040820,680,676-684
ENSMUSG00000032026,680,676-684
ENSMUSG00000030403,454,435-473
ENSMUSG00000037279,544,473-615
ENSMUSG00000032127,>4290,>4290
ENSMUSG00000032115,>4290,>4290
ENSMUSG00000049932,645,615-676
ENSMUSG00000032021,680,676-684
ENSMUSG00000015656,>4290,>4290
ENSMUSG00000021635,>4290,>4290
ENSMUSG00000025423,1578,1496-1660
ENSMUSG00000047617,1578,1496-1660
ENSMUSG00000026944,680,676-684
ENSMUSG00000041774,680,676-684
ENSMUSG00000066224,680,676-684
ENSMUSG00000074925,645,615-676
ENSMUSG00000059363,645,615-676
ENSMUSG00000022769,645,615-676
ENSMUSG00000021639,645,615-676
ENSMUSG00000034334,886,824-948
ENSMUSG00000022201,987,952-1023
ENSMUSG00000022206,987,952-1023
ENSMUSG00000026831,680,676-684
ENSMUSG00000026799,680,676-684
ENSMUSG00000015337,1578,1496-1660
ENSMUSG00000026803,>4290,>4290
ENSMUSG00000029521,>4290,>4290
ENSMUSG00000033318,>4290,>4290
ENSMUSG00000001663,39,33-45
ENSMUSG00000001665,>4290,>4290
