Gene_ID,Eukaryota,Opisthokonta,Fungi,Dikarya,Ascomycota,saccharomyceta,Saccharomycotina,Saccharomycetes,Saccharomycetales,Saccharomycetaceae,Saccharomyces
YEL057C,0,0,0,0,0,0,0,0,0,0,1
YDL080C,2,3,0,0,1,0,0,0,0,0,1
YBR063C,0,0,0,0,0,0,0,0,0,0,1
YAL024C,1,6,0,0,1,0,0,0,0,1,1
YLR264W,2,5,0,0,1,0,0,0,0,1,1
YMR242C,3,5,0,0,1,0,0,0,0,0,1
YPR030W,0,0,0,0,0,0,0,0,0,0,1
YFL022C,2,6,0,0,1,0,0,0,0,0,1
YOR287C,1,2,0,0,1,0,0,0,0,1,1
YJL089W,0,0,0,0,1,0,0,0,0,0,1
YLL066C,2,0,0,0,0,0,0,0,0,1,1
YDL128W,2,0,0,0,1,0,0,0,0,0,1
YGL116W,3,9,0,0,1,0,0,0,0,1,1
YDL062W,0,0,0,0,0,0,0,0,0,0,1
YLR205C,0,5,0,0,0,0,0,0,0,0,1
YBR152W,0,0,0,0,0,0,0,0,0,0,1
YOR275C,2,4,0,0,1,0,0,0,0,1,1
YOR149C,0,3,0,0,1,0,0,0,0,1,1
YDL017W,4,8,0,0,1,0,0,0,0,1,1
YGR184C,1,3,0,0,1,0,0,0,0,0,1
YJR152W,0,0,0,0,1,0,0,0,0,0,1
YPL032C,0,0,0,0,1,0,0,0,0,0,1
YBR129C,0,0,0,0,0,0,0,0,0,0,1
YMR216C,4,8,0,0,1,0,0,0,0,1,1
YOL033W,2,6,0,0,1,0,0,0,0,0,1
YJR048W,3,9,0,0,1,0,0,0,0,1,1
YDR271C,1,0,0,0,1,0,0,0,0,0,1
YLR188W,4,8,0,0,1,0,0,0,0,1,1
YDL143W,5,7,0,0,1,0,0,0,0,1,1
YEL077C,2,0,0,0,1,0,0,0,0,0,1
YER112W,3,2,0,0,1,0,0,0,0,1,1
YMR118C,2,3,0,0,1,0,0,0,0,0,1
YBR021W,1,0,0,0,1,0,0,0,0,0,1
YML055W,0,0,0,0,1,0,0,0,0,0,1
YJR091C,1,4,0,0,1,0,0,0,0,0,1
YEL004W,1,4,0,0,1,0,0,0,0,0,1
YOL043C,1,3,0,0,1,0,0,0,0,0,1
YNL306W,0,0,0,0,1,0,0,0,0,0,1
YOL126C,3,4,0,0,1,0,0,0,0,0,1
YFR015C,1,4,0,0,0,0,0,0,0,0,1
YGL257C,0,0,0,0,0,0,0,0,0,0,1
YER136W,1,5,0,0,1,0,0,0,0,0,1
YDR517W,0,3,0,0,1,0,0,0,0,0,1
YMR062C,4,0,0,0,1,0,0,0,0,1,1
YPR032W,0,4,0,0,1,0,0,0,0,0,1
YOR332W,2,4,0,0,1,0,0,0,0,0,1
YDL173W,0,0,0,0,0,0,0,0,0,0,1
YMR012W,2,7,0,0,1,0,0,0,0,1,1
YEL071W,3,5,0,0,1,0,0,0,0,0,1
YIL018W,5,6,0,0,1,0,0,0,0,1,1
YDR319C,0,2,0,0,1,0,0,0,0,0,1
YPR129W,1,2,0,0,1,0,0,0,0,0,1
YGR273C,0,0,0,0,1,0,0,0,0,0,1
YLR436C,0,0,0,0,0,0,0,0,0,0,1
YHR212C,0,0,0,0,0,0,0,0,0,0,1
YKL138C,0,0,0,0,1,0,0,0,0,0,1
YCR042C,1,5,0,0,1,0,0,0,0,0,1
YNL056W,3,0,0,0,1,0,0,0,0,1,1
YEL040W,2,0,0,0,0,0,0,0,0,1,1
YPL012W,0,4,0,0,1,0,0,0,0,0,1
YLL016W,1,6,0,0,1,0,0,0,0,1,1
YGL007W,0,0,0,0,0,0,0,0,0,0,1
YHR041C,0,0,0,0,0,0,0,0,0,1,1
YDR439W,0,0,0,0,0,0,0,0,0,0,1
YDL161W,2,3,0,0,1,0,0,0,0,0,1
YDR134C,0,0,0,0,0,0,0,0,0,0,1
YJR041C,0,0,0,0,0,0,0,0,0,0,1
YML111W,0,0,0,0,0,0,0,0,0,0,1
YDL145C,3,11,0,0,1,0,0,0,0,1,1
YDL084W,3,8,0,0,1,0,0,0,0,1,1
YER037W,0,0,0,0,1,0,0,0,0,0,1
YHR099W,3,7,0,0,1,0,0,0,0,1,1
YJR060W,0,3,0,0,1,0,0,0,0,0,1
YBR199W,0,0,0,0,1,0,0,0,0,0,1
YDR315C,0,0,0,0,0,0,0,0,0,1,1
YOR042W,0,0,0,0,1,0,0,0,0,0,1
YGL124C,2,4,0,0,1,0,0,0,0,1,1
YJL149W,0,0,0,0,0,0,0,0,0,0,1
YFL027C,0,2,0,0,1,0,0,0,0,0,1
YPR053C,2,5,0,0,1,0,0,0,0,1,1
YBR007C,0,0,0,0,0,0,0,0,0,0,1
YMR084W,2,5,0,0,1,0,0,0,0,0,1
YLR160C,0,2,0,0,1,0,0,0,0,0,1
YGL103W,2,5,0,0,1,0,0,0,0,0,1
YBR095C,0,0,0,0,0,0,0,0,0,0,1
YCL056C,0,0,0,0,0,0,0,0,0,0,1
YBL074C,0,2,0,0,0,0,0,0,0,0,1
YAR061W,0,0,0,0,0,0,0,0,0,0,1
YPR198W,1,0,0,0,1,0,0,0,0,0,1
YLR029C,2,6,0,0,1,0,0,0,0,0,1
YDR454C,3,7,0,0,1,0,0,0,0,0,1
YLR413W,0,0,0,0,0,0,0,0,0,0,1
YJR122W,2,3,0,0,1,0,0,0,0,1,1
YDL027C,0,0,0,0,0,0,0,0,0,0,1
YNL183C,4,8,0,0,1,0,0,0,0,1,1
YEL003W,2,5,0,0,1,0,0,0,0,0,1
YNR014W,0,0,0,0,0,0,0,0,0,0,1
YLR189C,2,3,0,0,0,0,0,0,0,1,1
YKR080W,2,5,0,0,1,0,0,0,0,0,1
YLR463C,0,0,0,0,0,0,0,0,0,0,1
YDL179W,0,0,0,0,0,0,0,0,0,0,1
YDR455C,0,0,0,0,0,0,0,0,0,0,1
YML065W,4,4,0,0,1,0,0,0,0,0,1
YMR275C,0,0,0,0,0,0,0,0,0,0,1
YKL175W,2,0,0,0,1,0,0,0,0,0,1
YGL048C,5,8,0,0,1,0,0,0,0,1,1
YMR193W,0,3,0,0,1,0,0,0,0,0,1
YPL239W,3,7,0,0,1,0,0,0,0,1,1
YOR326W,3,8,0,0,1,0,0,0,0,1,1
YGL134W,2,0,0,0,0,0,0,0,0,0,1
YNL173C,2,3,0,0,0,0,0,0,0,0,1
YJR007W,2,5,0,0,1,0,0,0,0,0,1
YGL034C,0,0,0,0,0,0,0,0,0,0,1
YJL207C,1,3,0,0,1,0,0,0,0,0,1
YPR157W,0,0,0,0,0,0,0,0,0,0,1
YBR261C,3,6,0,0,1,0,0,0,0,0,1
YAL005C,6,7,0,0,1,0,0,0,0,1,1
YOR372C,0,0,0,0,0,0,0,0,0,0,1
YDR066C,0,4,0,0,0,0,0,0,0,0,1
YCR004C,1,0,0,0,1,0,0,0,0,0,1
YLL015W,4,8,0,0,1,0,0,0,0,1,1
YPL256C,0,2,0,0,1,0,0,0,0,0,1
YML066C,0,0,0,0,0,0,0,0,0,1,1
YPL152W,1,2,0,0,1,0,0,0,0,1,1
YMR138W,4,8,0,0,1,0,0,0,0,1,1
YMR014W,0,0,0,0,0,0,0,0,0,0,1
YPR190C,1,4,0,0,1,0,0,0,0,1,1
YKR035C,3,4,0,0,1,0,0,0,0,0,1
YLR421C,1,1,0,0,0,0,0,0,0,0,1
YPR062W,1,3,0,0,1,0,0,0,0,0,1
YFL018C,4,4,0,0,1,0,0,0,0,1,1
YKR046C,0,0,0,0,0,0,0,0,0,0,1
YGR214W,7,8,0,0,1,0,0,0,0,1,1
YIL023C,2,7,0,0,1,0,0,0,0,0,1
YNL273W,0,0,0,0,1,0,0,0,0,1,1
YOR157C,3,5,0,0,1,0,0,0,0,0,1
YBR145W,3,6,0,0,1,0,0,0,0,0,1
YER189W,0,0,0,0,0,0,0,0,0,0,1
YBR135W,3,4,0,0,1,0,0,0,0,0,1
YHR008C,4,5,0,0,1,0,0,0,0,0,1
YJL052W,3,7,0,0,1,0,0,0,0,1,1
YPL071C,0,0,0,0,0,0,0,0,0,0,1
YEL069C,2,7,0,0,1,0,0,0,0,0,1
YLR308W,0,0,0,0,0,0,0,0,0,0,1
YML004C,2,3,0,0,1,0,0,0,0,0,1
YNL108C,0,2,0,0,0,0,0,0,0,0,1
YCR102C,2,3,0,0,1,0,0,0,0,0,1
YCL041C,0,0,0,0,0,0,0,0,0,0,1
YCR093W,0,3,0,0,1,0,0,0,0,0,1
YDR228C,1,3,0,0,1,0,0,0,0,0,1
YDL101C,4,9,0,0,1,0,0,0,0,1,1
YMR206W,0,0,0,0,0,0,0,0,0,0,1
YMR300C,2,4,0,0,1,0,0,0,0,0,1
YOR130C,2,8,0,0,1,0,0,0,0,1,1
YJL095W,4,8,0,0,1,0,0,0,0,1,1
YJR146W,0,0,0,0,0,0,0,0,0,0,1
YLR084C,0,0,0,0,1,0,0,0,0,0,1
YLR378C,1,4,0,0,1,0,0,0,0,1,1
YCR077C,0,0,0,0,1,0,0,0,0,0,1
YOL107W,1,2,0,0,0,0,0,0,0,0,1
YNL251C,0,0,0,0,1,0,0,0,0,0,1
YMR270C,0,0,0,0,0,0,0,0,0,0,1
YMR283C,0,0,0,0,1,0,0,0,0,0,1
YNL257C,0,0,0,0,1,0,0,0,0,0,1
YNL256W,2,0,0,0,1,0,0,0,0,0,1
YFL016C,3,6,0,0,1,0,0,0,0,0,1
YLL009C,0,1,0,0,1,0,0,0,0,0,1
YOR179C,0,0,0,0,1,0,0,0,0,1,1
YCR086W,0,0,0,0,0,0,0,0,0,0,1
YNR076W,0,0,0,0,0,0,0,0,0,0,1
YNL063W,0,2,0,0,1,0,0,0,0,0,1
YLR266C,0,0,0,0,1,0,0,0,0,0,1
YDR512C,0,0,0,0,1,0,0,0,0,0,1
YDR378C,2,3,0,0,1,0,0,0,0,1,1
YFL003C,3,5,0,0,1,0,0,0,0,1,1
YOL124C,1,4,0,0,1,0,0,0,0,0,1
YMR121C,2,6,0,0,1,0,0,0,0,0,1
YLR021W,0,0,0,0,0,0,0,0,0,0,1
YOR011W,3,6,0,0,1,0,0,0,0,0,1
YBR255W,0,0,0,0,0,0,0,0,0,0,1
YHL027W,0,8,0,0,1,0,0,0,0,1,1
YEL022W,2,4,0,0,1,0,0,0,0,0,1
YIL123W,0,0,0,0,1,0,0,0,0,0,1
YBR160W,4,8,0,0,1,0,0,0,0,1,1
YML090W,0,0,0,0,0,0,0,0,0,0,1
YOL148C,0,0,0,0,0,0,0,0,0,0,1
YJL151C,0,0,0,0,0,0,0,0,0,0,1
YDR298C,1,4,0,0,1,0,0,0,0,1,1
YJL110C,1,6,0,0,1,0,0,0,0,0,1
YKL001C,1,2,0,0,1,0,0,0,0,0,1
YER125W,4,6,0,0,1,0,0,0,0,1,1
YGL203C,3,3,0,0,1,0,0,0,0,1,1
YDR393W,0,0,0,0,1,0,0,0,0,1,1
YGR185C,1,5,0,0,1,0,0,0,0,0,1
YBR038W,0,2,0,0,1,0,0,0,0,0,1
YLR337C,0,1,0,0,1,0,0,0,0,0,1
YLR349W,2,6,0,0,1,0,0,0,0,1,1
YAR064W,0,0,0,0,0,0,0,0,0,0,1
YOR271C,1,5,0,0,1,0,0,0,0,0,1
YER028C,0,8,0,0,1,0,0,0,0,0,1
YDR111C,3,4,0,0,1,0,0,0,0,0,1
YHR171W,2,7,0,0,1,0,0,0,0,1,1
YDR217C,0,0,0,0,1,0,0,0,0,0,1
YPL146C,1,2,0,0,1,0,0,0,0,0,1
YEL070W,0,0,0,0,0,0,0,0,0,0,1
YEL058W,2,2,0,0,1,0,0,0,0,0,1
YHL028W,0,0,0,0,0,0,0,0,0,0,1
YHL046C,0,0,0,0,0,0,0,0,0,0,1
YMR258C,0,0,0,0,0,0,0,0,0,0,1
YDR039C,4,7,0,0,1,0,0,0,0,0,1
YGL119W,2,6,0,0,1,0,0,0,0,0,1
YNL323W,1,4,0,0,1,0,0,0,0,0,1
YPR171W,0,0,0,0,0,0,0,0,0,0,1
YGR136W,1,7,0,0,1,0,0,0,0,1,1
YKL015W,0,0,0,0,1,0,0,0,0,0,1
YLR456W,0,0,0,0,1,0,0,0,0,0,1
YDR451C,3,7,0,0,0,0,0,0,0,0,1
YLL005C,1,0,0,0,1,0,0,0,0,0,1
YIL095W,4,8,0,0,1,0,0,0,0,1,1
YBR228W,1,6,0,0,1,0,0,0,0,1,1
YNL082W,2,4,0,0,1,0,0,0,0,0,1
YCL033C,2,5,0,0,1,0,0,0,0,0,1
YMR167W,2,4,0,0,1,0,0,0,0,0,1
YBR290W,0,0,0,0,1,0,0,0,0,0,1
YOR359W,0,0,0,0,1,0,0,0,0,1,1
YKR071C,6,8,0,0,1,0,0,0,0,1,1
YGR191W,1,2,0,0,1,0,0,0,0,0,1
YFL008W,3,5,0,0,1,0,0,0,0,0,1
YGR135W,3,5,0,0,1,0,0,0,0,0,1
YNL267W,3,6,0,0,1,0,0,0,0,1,1
YBR284W,3,3,0,0,1,0,0,0,0,0,1
YFL010C,0,0,0,0,0,0,0,0,0,0,1
YLR059C,2,4,0,0,1,0,0,0,0,0,1
YER152C,1,3,0,0,1,0,0,0,0,0,1
YGR132C,2,5,0,0,1,0,0,0,0,0,1
YOL072W,1,5,0,0,0,0,0,0,0,0,1
YAL028W,0,0,0,0,0,0,0,0,0,0,1
YOL079W,0,0,0,0,0,0,0,0,0,0,1
YKL163W,0,0,0,0,0,0,0,0,0,0,1
YCR057C,3,11,0,0,1,0,0,0,0,1,1
YOR164C,2,5,0,0,1,0,0,0,0,0,1
YPR101W,0,0,0,0,0,0,0,0,0,1,1
YMR086W,0,0,0,0,0,0,0,0,0,1,1
YNL258C,0,0,0,0,0,0,0,0,0,0,1
YBR077C,0,0,0,0,0,0,0,0,0,0,1
YDR249C,0,0,0,0,0,0,0,0,0,0,1
YER068W,0,2,0,0,1,0,0,0,0,0,1
YDL147W,2,2,0,0,1,0,0,0,0,0,1
YDL089W,0,0,0,0,0,0,0,0,0,1,1
YMR223W,3,8,0,0,1,0,0,0,0,1,1
YER123W,4,7,0,0,1,0,0,0,0,1,1
YDR131C,0,0,0,0,0,0,0,0,0,0,1
YLR258W,1,4,0,0,0,0,0,0,0,0,1
YNL103W,0,0,0,0,0,0,0,0,0,0,1
YPR076W,0,0,0,0,0,0,0,0,0,0,1
YNL065W,1,0,0,0,1,0,0,0,0,0,1
YDR357C,0,0,0,0,0,0,0,0,0,1,1
YNL271C,3,6,0,0,1,0,0,0,0,0,1
YOR261C,3,6,0,0,1,0,0,0,0,1,1
YJL130C,3,5,0,0,1,0,0,0,0,1,1
YNL061W,1,5,0,0,1,0,0,0,0,0,1
YLR299W,1,3,0,0,1,0,0,0,0,0,1
YLR034C,3,5,0,0,1,0,0,0,0,0,1
YBR229C,3,3,0,0,1,0,0,0,0,0,1
YOR304W,3,7,0,0,1,0,0,0,0,1,1
YDR246W,1,3,0,0,1,0,0,0,0,0,1
YLR343W,0,0,0,0,1,0,0,0,0,0,1
YJR078W,0,3,0,0,0,0,0,0,0,0,1
YAL027W,0,0,0,0,0,0,0,0,0,0,1
YFL017C,3,3,0,0,1,0,0,0,0,0,1
YGR071C,0,0,0,0,0,0,0,0,0,0,1
YHR060W,0,0,0,0,0,0,0,0,0,0,1
YFR050C,2,5,0,0,1,0,0,0,0,0,1
YPL176C,2,5,0,0,1,0,0,0,0,0,1
YJL037W,0,0,0,0,0,0,0,0,0,0,1
YNL186W,3,7,0,0,1,0,0,0,0,1,1
YPL177C,3,8,0,0,1,0,0,0,0,0,1
YPR054W,4,8,0,0,1,0,0,0,0,1,1
YMR081C,0,0,0,0,0,0,0,0,0,0,1
YIR006C,2,3,0,0,1,0,0,0,0,1,1
YLR120C,4,4,0,0,1,0,0,0,0,0,1
YGR200C,3,9,0,0,1,0,0,0,0,1,1
YDR283C,4,9,0,0,1,0,0,0,0,1,1
YIL063C,2,4,0,0,1,0,0,0,0,0,1
YMR039C,1,4,0,0,1,0,0,0,0,0,1
YER071C,0,0,0,0,0,0,0,0,0,0,1
YJR016C,1,0,0,0,1,0,0,0,0,0,1
YDR244W,3,4,0,0,1,0,0,0,0,1,1
YDR126W,2,6,0,0,1,0,0,0,0,1,1
YLR254C,0,0,0,0,0,0,0,0,0,0,1
YBL033C,2,0,0,0,1,0,0,0,0,0,1
YNL073W,3,3,0,0,1,0,0,0,0,0,1
YDL189W,0,3,0,0,0,0,0,0,0,0,1
YGR055W,1,4,0,0,1,0,0,0,0,0,1
YIR004W,4,7,0,0,1,0,0,0,0,1,1
YLR177W,0,0,0,0,1,0,0,0,0,0,1
YBR048W,4,5,0,0,1,0,0,0,0,0,1
YFL063W,0,0,0,0,0,0,0,0,0,0,1
YER022W,0,0,0,0,1,0,0,0,0,1,1
YDL125C,2,4,0,0,1,0,0,0,0,0,1
YMR163C,0,0,0,0,0,0,0,0,0,1,1
YNR031C,4,8,0,0,1,0,0,0,0,1,1
YML048W,0,0,0,0,0,0,0,0,0,0,1
YAL036C,3,6,0,0,1,0,0,0,0,1,1
YMR179W,0,0,0,0,0,0,0,0,0,0,1
YBR257W,0,3,0,0,1,0,0,0,0,0,1
YDR366C,0,0,0,0,0,0,0,0,0,0,1
YLR464W,0,0,0,0,0,0,0,0,0,0,1
YGL037C,1,0,0,0,1,0,0,0,0,0,1
YDL114W,3,8,0,0,1,0,0,0,0,0,1
YPL015C,4,7,0,0,1,0,0,0,0,1,1
YLR414C,0,0,0,0,0,0,0,0,0,0,1
YPR066W,3,8,0,0,1,0,0,0,0,1,1
YDR091C,3,7,0,0,1,0,0,0,0,1,1
YCR073C,4,8,0,0,1,0,0,0,0,1,1
YER157W,2,3,0,0,1,0,0,0,0,0,1
YHR033W,2,2,0,0,1,0,0,0,0,0,1
YJR104C,3,8,0,0,1,0,0,0,0,1,1
YDL090C,2,3,0,0,1,0,0,0,0,0,1
YGR105W,0,0,0,0,1,0,0,0,0,1,1
YMR256C,0,0,0,0,1,0,0,0,0,0,1
YBL106C,0,4,0,0,1,0,0,0,0,0,1
YDR047W,3,5,0,0,1,0,0,0,0,0,1
YOR223W,0,0,0,0,1,0,0,0,0,0,1
YOL050C,0,0,0,0,0,0,0,0,0,1,1
YOL095C,1,0,0,0,1,0,0,0,0,0,1
YMR234W,0,3,0,0,1,0,0,0,0,0,1
YJL028W,0,0,0,0,0,0,0,0,0,0,1
YNR008W,1,4,0,0,1,0,0,0,0,0,1
YMR265C,0,0,0,0,1,0,0,0,0,0,1
YEL076C,0,0,0,0,0,0,0,0,0,0,1
YJR157W,0,0,0,0,0,0,0,0,0,0,1
YPR128C,3,6,0,0,1,0,0,0,0,1,1
YBR251W,4,3,0,0,1,0,0,0,0,0,1
YCL016C,1,3,0,0,1,0,0,0,0,0,1
YOR328W,3,5,0,0,1,0,0,0,0,1,1
YDR072C,0,0,0,0,1,0,0,0,0,0,1
YGL261C,0,0,0,0,0,0,0,0,0,0,1
YPL221W,0,0,0,0,1,0,0,0,0,0,1
YLR460C,2,2,0,0,1,0,0,0,0,0,1
YAL012W,2,3,0,0,1,0,0,0,0,0,1
YOL166C,0,0,0,0,0,0,0,0,0,0,1
YJR058C,2,3,0,0,1,0,0,0,0,1,1
YJL168C,4,7,0,0,1,0,0,0,0,1,1
YDR276C,2,0,0,0,1,0,0,0,0,1,1
YFR022W,0,0,0,0,1,0,0,0,0,0,1
YNL053W,2,8,0,0,1,0,0,0,0,0,1
YPR186C,1,7,0,0,1,0,0,0,0,0,1
YER117W,5,5,0,0,1,0,0,0,0,0,1
YHR142W,0,0,0,0,0,0,0,0,0,1,1
YOR047C,0,0,0,0,0,0,0,0,0,0,1
YIL014W,0,0,0,0,0,0,0,0,0,0,1
YGL231C,0,3,0,0,1,0,0,0,0,0,1
YPL204W,4,8,0,0,1,0,0,0,0,1,1
YBL076C,2,5,0,0,1,0,0,0,0,0,1
YER190W,2,0,0,0,0,0,0,0,0,1,1
YNL004W,3,6,0,0,1,0,0,0,0,1,1
YBR169C,6,7,0,0,1,0,0,0,0,1,1
YNL172W,2,2,0,0,1,0,0,0,0,0,1
YPR123C,0,0,0,0,0,0,0,0,0,0,1
YPL255W,0,0,0,0,0,0,0,0,0,1,1
YHL030W,0,3,0,0,1,0,0,0,0,0,1
YGR117C,0,0,0,0,0,0,0,0,0,0,1
YOR113W,0,8,0,0,1,0,0,0,0,0,1
YGR142W,0,0,0,0,0,0,0,0,0,0,1
YGR283C,0,2,0,0,0,0,0,0,0,0,1
YLR260W,3,4,0,0,1,0,0,0,0,0,1
YJR003C,0,0,0,0,0,0,0,0,0,0,1
YDL056W,1,4,0,0,1,0,0,0,0,0,1
YER142C,0,0,0,0,1,0,0,0,0,0,1
YGR249W,2,5,0,0,1,0,0,0,0,0,1
YPL265W,0,0,0,0,1,0,0,0,0,0,1
YNL236W,0,0,0,0,0,0,0,0,0,1,1
YAL061W,2,6,0,0,1,0,0,0,0,0,1
YCL017C,3,4,0,0,1,0,0,0,0,1,1
YBR185C,0,0,0,0,0,0,0,0,0,0,1
YDR522C,0,0,0,0,1,0,0,0,0,0,1
YIL149C,0,2,0,0,1,0,0,0,0,0,1
YPR001W,2,7,0,0,1,0,0,0,0,0,1
YKL154W,0,3,0,0,1,0,0,0,0,0,1
YFL045C,3,3,0,0,1,0,0,0,0,0,1
YDR179C,0,0,0,0,0,0,0,0,0,1,1
YNR011C,3,8,0,0,1,0,0,0,0,0,1
YLR236C,0,0,0,0,0,0,0,0,0,0,1
YHR078W,0,0,0,0,0,0,0,0,0,0,1
YKR064W,0,0,0,0,0,0,0,0,0,1,1
YGL186C,0,0,0,0,0,0,0,0,0,0,1
YBL043W,0,0,0,0,0,0,0,0,0,0,1
YPL156C,0,0,0,0,0,0,0,0,0,0,1
YJL112W,3,11,0,0,1,0,0,0,0,1,1
YPR200C,2,0,0,0,1,0,0,0,0,0,1
YDR005C,1,4,0,0,1,0,0,0,0,1,1
YDR020C,2,5,0,0,1,0,0,0,0,0,1
YPL196W,0,6,0,0,1,0,0,0,0,1,1
YHR053C,0,0,0,0,0,0,0,0,0,0,1
YKL192C,3,4,0,0,1,0,0,0,0,0,1
YMR319C,0,0,0,0,1,0,0,0,0,0,1
YFR042W,0,0,0,0,0,0,0,0,0,0,1
YDL158C,0,0,0,0,0,0,0,0,0,0,1
YLR131C,1,8,0,0,1,0,0,0,0,0,1
YER031C,4,9,0,0,1,0,0,0,0,1,1
YDR157W,0,0,0,0,0,0,0,0,0,0,1
YBR082C,3,6,0,0,1,0,0,0,0,1,1
YDR442W,0,0,0,0,0,0,0,0,0,1,1
YPR003C,1,3,0,0,1,0,0,0,0,0,1
YNL113W,3,6,0,0,1,0,0,0,0,0,1
YKL145W,5,8,0,0,1,0,0,0,0,1,1
YMR205C,3,4,0,0,1,0,0,0,0,0,1
YDL097C,2,6,0,0,1,0,0,0,0,0,1
YNL235C,0,0,0,0,0,0,0,0,0,1,1
YJL195C,3,4,0,0,1,0,0,0,0,0,1
YEL047C,3,6,0,0,1,0,0,0,0,0,1
YJL117W,0,0,0,0,0,0,0,0,0,0,1
YLL027W,2,6,0,0,1,0,0,0,0,0,1
YCR019W,2,0,0,0,1,0,0,0,0,0,1
YOL104C,0,0,0,0,0,0,0,0,0,0,1
YJL153C,3,4,0,0,0,0,0,0,0,0,1
YAR019C,4,8,0,0,1,0,0,0,0,1,1
YMR146C,3,11,0,0,1,0,0,0,0,1,1
YJR080C,0,0,0,0,0,0,0,0,0,0,1
YLR068W,0,0,0,0,0,0,0,0,0,1,1
YDL157C,0,0,0,0,0,0,0,0,0,0,1
YNL085W,0,0,0,0,1,0,0,0,0,0,1
YOR203W,0,0,0,0,0,0,0,0,0,0,1
YLR326W,0,0,0,0,0,0,0,0,0,0,1
YDR480W,0,0,0,0,0,0,0,0,0,0,1
YER007W,3,6,0,0,1,0,0,0,0,0,1
YDR186C,0,0,0,0,0,0,0,0,0,0,1
YIR031C,3,0,0,0,0,0,0,0,0,0,1
YNR050C,2,3,0,0,1,0,0,0,0,0,1
YNL312W,2,3,0,0,1,0,0,0,0,0,1
YBR225W,0,0,0,0,0,0,0,0,0,0,1
YDR248C,2,3,0,0,1,0,0,0,0,0,1
YDL095W,2,5,0,0,1,0,0,0,0,0,1
YBR009C,2,5,0,0,1,0,0,0,0,1,1
YPL048W,2,6,0,0,1,0,0,0,0,0,1
YLR411W,0,3,0,0,1,0,0,0,0,0,1
YOR100C,2,8,0,0,1,0,0,0,0,1,1
YPR022C,0,4,0,0,1,0,0,0,0,0,1
YER089C,3,5,0,0,1,0,0,0,0,0,1
YEL037C,3,3,0,0,1,0,0,0,0,0,1
YJL102W,6,9,0,0,1,0,0,0,0,1,1
YIL125W,1,6,0,0,1,0,0,0,0,0,1
YHR055C,0,0,0,0,0,0,0,0,0,0,1
YNL255C,2,5,0,0,1,0,0,0,0,0,1
YAL023C,2,5,0,0,1,0,0,0,0,0,1
YLR377C,3,3,0,0,1,0,0,0,0,0,1
YHR113W,1,2,0,0,1,0,0,0,0,0,1
YML025C,0,3,0,0,1,0,0,0,0,0,1
YMR201C,0,4,0,0,1,0,0,0,0,0,1
YAL047C,0,0,0,0,0,0,0,0,0,0,1
YGL188C,0,0,0,0,0,0,0,0,0,0,1
YJR063W,1,5,0,0,1,0,0,0,0,0,1
YDR078C,0,0,0,0,0,0,0,0,0,1,1
YLR176C,0,4,0,0,1,0,0,0,0,0,1
YMR187C,0,0,0,0,0,0,0,0,0,0,1
YDR093W,4,5,0,0,1,0,0,0,0,0,1
YOL116W,0,0,0,0,0,0,0,0,0,1,1
YNL313C,1,3,0,0,1,0,0,0,0,0,1
YOR396W,2,0,0,0,0,0,0,0,0,1,1
YCL030C,2,0,0,0,1,0,0,0,0,0,1
YOL138C,1,5,0,0,1,0,0,0,0,1,1
YJL076W,0,0,0,0,0,0,0,0,0,0,1
YCR005C,2,7,0,0,1,0,0,0,0,0,1
YDL068W,0,0,0,0,0,0,0,0,0,0,1
YEL041W,2,2,0,0,1,0,0,0,0,0,1
YNL233W,0,0,0,0,0,0,0,0,0,0,1
YHR128W,2,4,0,0,1,0,0,0,0,0,1
YPL248C,0,0,0,0,1,0,0,0,0,0,1
YDL067C,0,0,0,0,1,0,0,0,0,1,1
YKR099W,3,5,0,0,1,0,0,0,0,1,1
YLR392C,0,0,0,0,0,0,0,0,0,1,1
YIL113W,2,8,0,0,1,0,0,0,0,0,1
YFR005C,0,2,0,0,1,0,0,0,0,0,1
YLR315W,0,0,0,0,0,0,0,0,0,0,1
YJR025C,1,5,0,0,0,0,0,0,0,1,1
YER024W,0,6,0,0,0,0,0,0,0,0,1
YPR140W,2,5,0,0,0,0,0,0,0,0,1
YGL195W,2,2,0,0,1,0,0,0,0,1,1
YMR154C,0,2,0,0,0,0,0,0,0,1,1
YJR158W,2,7,0,0,1,0,0,0,0,0,1
YKL087C,1,3,0,0,1,0,0,0,0,0,1
YKL108W,0,0,0,0,1,0,0,0,0,1,1
YNL069C,2,4,0,0,1,0,0,0,0,0,1
YJL049W,0,0,0,0,1,0,0,0,0,0,1
YBR156C,0,0,0,0,1,0,0,0,0,0,1
YLR333C,2,5,0,0,1,0,0,0,0,1,1
YJR013W,2,5,0,0,1,0,0,0,0,1,1
YGR060W,3,6,0,0,1,0,0,0,0,1,1
YLR265C,0,0,0,0,0,0,0,0,0,0,1
YMR152W,2,4,0,0,1,0,0,0,0,0,1
YNR057C,0,0,0,0,0,0,0,0,0,0,1
YIL051C,1,4,0,0,1,0,0,0,0,0,1
YPR159W,0,0,0,0,1,0,0,0,0,0,1
YLR257W,0,0,0,0,0,0,0,0,0,0,1
YIL026C,1,3,0,0,1,0,0,0,0,0,1
YLR332W,0,0,0,0,0,0,0,0,0,0,1
