TF,Target,Mode,PMID,Tf_age,Tg_age,Tg_age_int,TF_age_int,age_length,TF_ID,Target_ID
PAX6,KRT12,Unknown,9856765,Opisthokonta,Eumetazoa,4,3,1,5080,3859
PAX6,MET,Activation,19651775,Opisthokonta,Eukaryota,2,3,1,5080,4233
PAX6,MMP2,Unknown,17047041,Opisthokonta,Eukaryota,2,3,1,5080,4313
PAX6,PCSK1,Activation,19034419,Opisthokonta,cellular organisms,1,3,2,5080,5122
PAX6,PDHX,Repression,12783165,Opisthokonta,cellular organisms,1,3,2,5080,8050
PAX6,PROX1,Activation,11554737,Opisthokonta,Eumetazoa,4,3,1,5080,5629
PAX6,SIX3,Activation,11554737,Opisthokonta,Eukaryota,2,3,1,5080,3574
PAX8,E2F1,Activation,21602887,Eumetazoa,Eukaryota,2,4,2,7849,1869
PAX8,NCAM1,Activation,8071351,Eumetazoa,Eumetazoa,4,4,0,7849,4684
PAX8,SLC3A1,Activation,15673291,Eumetazoa,cellular organisms,1,4,3,7849,6519
PAX8,SLC5A5,Activation,14630715;17614769,Eumetazoa,cellular organisms,1,4,3,7849,6528
PAX8,TG,Repression,17614769,Eumetazoa,cellular organisms,1,4,3,7849,7038
PAX8,TP53,Repression,8521821,Eumetazoa,Vertebrata,5,4,1,7849,7157
PAX8,TSHR,Repression,17614769,Eumetazoa,Eumetazoa,4,4,0,7849,7253
PAX8,WT1,Activation,15961562;8861958,Eumetazoa,Opisthokonta,3,4,1,7849,7490
PBX1,HOXB1,Activation,17131398,Eukaryota,Eumetazoa,4,2,2,5087,7158
PBX1,NANOG,Activation,19522013,Eukaryota,Eukaryota,2,2,0,5087,79923
PBX1,PF4,Activation,12609849,Eukaryota,Vertebrata,5,2,3,5087,5196
PBX1,SOX3,Unknown,19799567,Eukaryota,Eukaryota,2,2,0,5087,6658
PBX1,VCP,Activation,17200190,Eukaryota,cellular organisms,1,2,1,5087,7415
PBX2,EMX2,Activation,15494461,Eukaryota,Eumetazoa,4,2,2,5089,6591
PBX2,FMO3,Unknown,17786630,Eukaryota,cellular organisms,1,2,1,5089,2328
PBX2,MEIS1,Unknown,24617557,Eukaryota,Eukaryota,2,2,0,5089,55553
PBX2,PF4,Activation,12609849,Eukaryota,Vertebrata,5,2,3,5089,5196
PBX2,UGT2B17,Unknown,12065766,Eukaryota,cellular organisms,1,2,1,5089,7367
PBX2,VCP,Unknown,19356220,Eukaryota,cellular organisms,1,2,1,5089,7415
PCBD1,FXYD2,Repression,24204001,cellular organisms,Mammalia,6,1,5,5092,486
PCGF2,HOXA7,Activation,22085718,Eukaryota,Eukaryota,2,2,0,7703,3204
PCGF2,HOXA7,Repression,22085718,Eukaryota,Eukaryota,2,2,0,7703,3204
PCGF2,ZEB1,Repression,23474752,Eukaryota,Eumetazoa,4,2,2,7703,6935
PCGF2,ZEB2,Repression,23474752,Eukaryota,Eumetazoa,4,2,2,7703,9839
PDCD11,FASLG,Unknown,14563113,cellular organisms,Vertebrata,5,1,4,22984,356
PDX1,GCK,Activation,8866550,cellular organisms,Eukaryota,2,1,1,3651,2645
PDX1,INS,Activation,7568086,cellular organisms,Vertebrata,5,1,4,3651,3214
PDX1,INS,Unknown,10426567;10567373;10585868;20886630,cellular organisms,Vertebrata,5,1,4,3651,3214
PER1,BAX,Repression,19675098,Eumetazoa,Vertebrata,5,4,1,5187,581
PER1,BCL2,Activation,19675098,Eumetazoa,Vertebrata,5,4,1,5187,596
PER1,SLC5A1,Repression,22526585,Eumetazoa,cellular organisms,1,4,3,5187,6523
PER2,SNAI2,Repression,23836662,Eumetazoa,Eumetazoa,4,4,0,2191,1558
PER2,TWIST1,Repression,23836662,Eumetazoa,Eumetazoa,4,4,0,2191,7291
PGR,ABCG2,Unknown,22348324,Eumetazoa,cellular organisms,1,4,3,5241,3918
PGR,ATP1B1,Unknown,22330642,Eumetazoa,Eumetazoa,4,4,0,5241,481
PGR,BCL2,Activation,17785366,Eumetazoa,Vertebrata,5,4,1,5241,596
PGR,BCL2,Unknown,9306964,Eumetazoa,Vertebrata,5,4,1,5241,596
PGR,CCND1,Unknown,22542550;22892083,Eumetazoa,Eukaryota,2,4,2,5241,7436
PGR,CYP19A1,Repression,18483177,Eumetazoa,cellular organisms,1,4,3,5241,7031
PGR,DUSP1,Activation,22020934,Eumetazoa,Eukaryota,2,4,2,5241,1843
PGR,E2F1,Activation,20123965,Eumetazoa,Eukaryota,2,4,2,5241,1869
PGR,EGFR,Unknown,22542550,Eumetazoa,Eukaryota,2,4,2,5241,1956
PGR,ERBB2,Repression,18483177,Eumetazoa,Eukaryota,2,4,2,5241,2064
PGR,ESR1,Activation,16982776,Eumetazoa,Eumetazoa,4,4,0,5241,2099
PGR,FOXP3,Repression,18685848,Eumetazoa,Opisthokonta,3,4,1,5241,50943
PGR,HLTF,Activation,12890680,Eumetazoa,cellular organisms,1,4,3,5241,57167
PGR,IGFBP1,Unknown,11117526;15987820,Eumetazoa,Vertebrata,5,4,1,5241,3484
PGR,IL10,Repression,18685848,Eumetazoa,Vertebrata,5,4,1,5241,5308
PGR,IRS2,Unknown,14534541,Eumetazoa,Eumetazoa,4,4,0,5241,8660
PGR,KLK3,Unknown,9052414,Eumetazoa,Eumetazoa,4,4,0,5241,354
PGR,KLK4,Activation,19147544,Eumetazoa,Eumetazoa,4,4,0,5241,9622
PGR,MYC,Unknown,22892083,Eumetazoa,Opisthokonta,3,4,1,5241,4609
PGR,PLD1,Unknown,21284604,Eumetazoa,Eukaryota,2,4,2,5241,5337
PGR,PTGS2,Repression,18483177,Eumetazoa,Eukaryota,2,4,2,5241,5743
PGR,RELA,Repression,8626413,Eumetazoa,Eumetazoa,4,4,0,5241,5970
PGR,RLN1,Unknown,15149733,Eumetazoa,Mammalia,6,4,2,5241,2994
PGR,RLN2,Unknown,15149733,Eumetazoa,Mammalia,6,4,2,5241,6019
PGR,VEGFA,Unknown,22542550,Eumetazoa,Vertebrata,5,4,1,5241,7422
PGR,YWHAQ,Unknown,22329840,Eumetazoa,Eukaryota,2,4,2,5241,5916
PHB2,ARNT,Repression,21256954,Eukaryota,Opisthokonta,3,2,1,11331,405
PHB2,BTG2,Repression,19117054,Eukaryota,Eukaryota,2,2,0,11331,7832
PHF10,CASP3,Unknown,20530714,Eukaryota,Eumetazoa,4,2,2,55274,836
PHF8,CDC20,Unknown,23979597,Eukaryota,Eukaryota,2,2,0,23133,991
PHOX2A,DBH,Activation,16280598,Eukaryota,Eumetazoa,4,2,2,401,1621
PHOX2A,DBH,Unknown,11034547,Eukaryota,Eumetazoa,4,2,2,401,1621
PHOX2A,TLX2,Activation,20044949,Eukaryota,Eumetazoa,4,2,2,401,3196
PHOX2B,ALK,Activation,20957039,Eukaryota,Eukaryota,2,2,0,7803,238
PHOX2B,DBH,Activation,11034547;16280598,Eukaryota,Eumetazoa,4,2,2,7803,1621
PHOX2B,DBH,Unknown,15888479,Eukaryota,Eumetazoa,4,2,2,7803,1621
PHOX2B,MSX1,Repression,18201699,Eukaryota,Eumetazoa,4,2,2,7803,4487
PHOX2B,PHOX2A,Unknown,15888479,Eukaryota,Eukaryota,2,2,0,7803,401
PHOX2B,TLX2,Activation,16402914;20044949,Eukaryota,Eumetazoa,4,2,2,7803,3196
PHOX2B,TLX2,Unknown,17505528,Eukaryota,Eumetazoa,4,2,2,7803,3196
PIAS1,CYP17A1,Unknown,21467194,Eukaryota,cellular organisms,1,2,1,8554,1586
PIAS1,FABP2,Activation,22539995,Eukaryota,Eumetazoa,4,2,2,8554,79885
PIAS1,MUC1,Repression,17717071,Eukaryota,Opisthokonta,3,2,1,8554,2315
PIAS1,PRMT1,Repression,19136629,Eukaryota,cellular organisms,1,2,1,8554,3276
PIAS1,SI,Activation,22539995,Eukaryota,Vertebrata,5,2,3,8554,6476
PIAS1,STAT1,Unknown,17940994;19136629,Eukaryota,Eukaryota,2,2,0,8554,6772
PIAS2,AR,Activation,11117529,Eukaryota,Eumetazoa,4,2,2,9063,367
PIAS2,LRRN3,Repression,21908575,Eukaryota,Eukaryota,2,2,0,9063,54674
PIAS2,MUC1,Repression,17717071,Eukaryota,Opisthokonta,3,2,1,9063,2315
PIAS2,MYCN,Repression,21123453,Eukaryota,Eumetazoa,4,2,2,9063,4613
PIAS3,ATF1,Activation,17565989,Eukaryota,Vertebrata,5,2,3,7050,466
PIAS3,ESR1,Unknown,22174013,Eukaryota,Eumetazoa,4,2,2,7050,2099
PIAS3,MUC1,Repression,17717071,Eukaryota,Opisthokonta,3,2,1,7050,2315
PIAS3,STAT3,Unknown,16098628,Eukaryota,Eukaryota,2,2,0,7050,6774
PIAS4,MUC1,Repression,17717071,Eukaryota,Opisthokonta,3,2,1,51588,2315
PIAS4,VDR,Unknown,22564762,Eukaryota,Eumetazoa,4,2,2,51588,7421
PIR,NFKB1,Unknown,14573596,cellular organisms,Eukaryota,2,1,1,8544,4790
PITX1,DUX4,Unknown,23206257,Eukaryota,Eukaryota,2,2,0,5307,100288687
PITX1,FSHB,Unknown,18339718,Eukaryota,Vertebrata,5,2,3,5307,2488
PITX1,GNRH1,Repression,19106114,Eukaryota,Vertebrata,5,2,3,5307,2796
PITX1,HES1,Repression,21425961,Eukaryota,Eumetazoa,4,2,2,5307,3280
PITX1,IFNA1,Repression,12242290,Eukaryota,Vertebrata,5,2,3,5307,3227
PITX1,IRF2,Repression,12242290,Eukaryota,Vertebrata,5,2,3,5307,8433
PITX1,IRF7,Repression,12242290,Eukaryota,Vertebrata,5,2,3,5307,3665
PITX1,JUN,Repression,21425961,Eukaryota,Opisthokonta,3,2,1,5307,3725
PITX1,LHB,Unknown,19106114,Eukaryota,Vertebrata,5,2,3,5307,3972
PITX1,NKX3-1,Repression,21425961,Eukaryota,Eumetazoa,4,2,2,5307,4824
PITX1,PRL,Activation,16879162,Eukaryota,Vertebrata,5,2,3,5307,5617
PITX1,RUNX1,Repression,21425961,Eukaryota,Eumetazoa,4,2,2,5307,861
PITX1,RUNX2,Repression,21425961,Eukaryota,Eumetazoa,4,2,2,5307,860
PITX1,TBX4,Unknown,20598276,Eukaryota,Eumetazoa,4,2,2,5307,9496
PITX1,TERT,Repression,21300782,Eukaryota,Eukaryota,2,2,0,5307,7015
PITX1,TRIB2,Repression,21425961,Eukaryota,Eukaryota,2,2,0,5307,28951
PITX2,ABCB1,Unknown,23354914,Eukaryota,cellular organisms,1,2,1,6281,5243
PITX2,FGF16,Unknown,24253043,Eukaryota,Eumetazoa,4,2,2,6281,885
PITX2,FSHB,Unknown,18339718,Eukaryota,Vertebrata,5,2,3,6281,2488
PITX2,GNRH1,Repression,19106114,Eukaryota,Vertebrata,5,2,3,6281,2796
PITX2,LEF1,Activation,17785445,Eukaryota,Opisthokonta,3,2,1,6281,51176
PITX2,LHX6,Activation,23229549,Eukaryota,Eukaryota,2,2,0,6281,26468
PITX2,PLOD1,Unknown,21837767,Eukaryota,Eukaryota,2,2,0,6281,5351
PITX2,PRL,Activation,16879162,Eukaryota,Vertebrata,5,2,3,6281,5617
PITX2,SLC13A3,Unknown,21873665,Eukaryota,cellular organisms,1,2,1,6281,64849
PITX2,WNT2,Unknown,23250740,Eukaryota,Eumetazoa,4,2,2,6281,7472
PITX2,WNT5A,Unknown,23250740,Eukaryota,Eumetazoa,4,2,2,6281,7474
PITX3,MIP,Activation,21698120,Eukaryota,cellular organisms,1,2,1,5309,4284
PITX3,TH,Activation,22223473,Eukaryota,cellular organisms,1,2,1,5309,1400
PKNOX1,MEIS1,Unknown,12732210,Eukaryota,Eukaryota,2,2,0,5316,55553
PKNOX1,PF4,Unknown,12732210,Eukaryota,Vertebrata,5,2,3,5316,5196
PKNOX1,PTPN6,Activation,20864515,Eukaryota,Eukaryota,2,2,0,5316,5777
PKNOX1,SYP,Activation,20864515,Eukaryota,Mammalia,6,2,4,5316,6855
PLAG1,ABCC6,Activation,18850323,Eumetazoa,cellular organisms,1,4,3,5324,368
PLAG1,CRLF1,Activation,14712223,Eumetazoa,Vertebrata,5,4,1,5324,1992
PLAG1,IGF2,Activation,10646861;11284386;11888928;14695992;14712223,Eumetazoa,Vertebrata,5,4,1,5324,3481
PLAG1,IGF2,Unknown,23023303,Eumetazoa,Vertebrata,5,4,1,5324,3481
PLAG1,XRCC1,Unknown,16596326,Eumetazoa,Eukaryota,2,4,2,5324,7515
PLAGL1,ABCC6,Activation,18850323,Eumetazoa,cellular organisms,1,4,3,5325,368
PLAGL1,SDHB,Repression,19423711,Eumetazoa,cellular organisms,1,4,3,5325,6390
PLAGL2,IGF2,Activation,11888928,Vertebrata,Vertebrata,5,5,0,2959,3481
PLAGL2,METAP2,Activation,17462995,Vertebrata,cellular organisms,1,5,4,2959,10988
PLAGL2,NCF2,Activation,17462995;20025940,Vertebrata,Eukaryota,2,5,3,2959,1191
PLAGL2,SFTPC,Activation,17618602;18655774,Vertebrata,Mammalia,6,5,1,2959,4261
PML,BAX,Activation,16007146,Eumetazoa,Vertebrata,5,4,1,5371,581
PML,CASP3,Activation,16253165,Eumetazoa,Eumetazoa,4,4,0,5371,836
PML,CCND1,Repression,15529177,Eumetazoa,Eukaryota,2,4,2,5371,7436
PML,CCNT1,Unknown,12727882,Eumetazoa,Eukaryota,2,4,2,5371,904
PML,CDKN1A,Activation,10356361;16007146,Eumetazoa,Mammalia,6,4,2,5371,1026
PML,EAF2,Repression,18089734,Eumetazoa,Eumetazoa,4,4,0,5371,55840
PML,EGFR,Repression,12673202;9819401,Eumetazoa,Eukaryota,2,4,2,5371,1956
PML,EP300,Activation,18809579,Eumetazoa,Eukaryota,2,4,2,5371,2033
PML,FLT3,Activation,17124055,Eumetazoa,Eukaryota,2,4,2,5371,2322
PML,GRIP1,Activation,23542129,Eumetazoa,Eumetazoa,4,4,0,5371,10456
PML,HCK,Unknown,21993313,Eumetazoa,Eukaryota,2,4,2,5371,3055
PML,HIPK2,Activation,18809579,Eumetazoa,Eukaryota,2,4,2,5371,28996
PML,IFNB1,Activation,11042692,Eumetazoa,Vertebrata,5,4,1,5371,3456
PML,NR4A1,Repression,12032831,Eumetazoa,Eumetazoa,4,4,0,5371,6348
PML,PML,Activation,15529177,Eumetazoa,Eumetazoa,4,4,0,5371,5371
PML,TNFAIP3,Repression,12080044,Eumetazoa,Eumetazoa,4,4,0,5371,7128
PML,TNFSF10,Activation,15459016,Eumetazoa,Vertebrata,5,4,1,5371,1366
PML,TP53,Unknown,12837275,Eumetazoa,Vertebrata,5,4,1,5371,7157
PML,UBA7,Repression,11891284,Eumetazoa,cellular organisms,1,4,3,5371,7318
POLR1A,E2F1,Repression,21878508,cellular organisms,Eukaryota,2,1,1,25885,1869
POU1F1,BDKRB1,Unknown,10842322,Eukaryota,Eumetazoa,4,2,2,5449,4990
POU1F1,CGA,Unknown,11081207,Eukaryota,Mammalia,6,2,4,5449,1081
POU1F1,GH1,Activation,16061841;7529501,Eukaryota,Vertebrata,5,2,3,5449,2688
POU1F1,GH1,Unknown,11081207;11874696;15998782;17456792;7608249;7877625;9207961,Eukaryota,Vertebrata,5,2,3,5449,2688
POU1F1,GH2,Activation,7608249,Eukaryota,Vertebrata,5,2,3,5449,2
POU1F1,GHR,Activation,7529501,Eukaryota,Vertebrata,5,2,3,5449,2690
POU1F1,INSM1,Unknown,8188699,Eukaryota,Eumetazoa,4,2,2,5449,3642
POU1F1,POU1F1,Activation,22199144,Eukaryota,Eukaryota,2,2,0,5449,5449
POU1F1,PRL,Activation,16879162;7529501,Eukaryota,Vertebrata,5,2,3,5449,5617
POU1F1,PRL,Unknown,11081207;11874696;17240357;17933456;19808898;7877625;9207961;9822660,Eukaryota,Vertebrata,5,2,3,5449,5617
POU1F1,REN,Unknown,8914017,Eukaryota,Eukaryota,2,2,0,5449,5972
POU1F1,TSHB,Activation,7529501,Eukaryota,Vertebrata,5,2,3,5449,7252
POU1F1,TSHB,Unknown,12655183;16901973;9167960;9207961,Eukaryota,Vertebrata,5,2,3,5449,7252
POU1F1,VDR,Activation,17456792,Eukaryota,Eumetazoa,4,2,2,5449,7421
POU2AF1,ID2,Unknown,24801987,Mammalia,Eumetazoa,4,6,2,5450,3398
POU2AF1,SPIB,Unknown,24801987,Mammalia,Eumetazoa,4,6,2,5450,6689
POU2AF1,TK1,Activation,15831936,Mammalia,cellular organisms,1,6,5,5450,7083
POU2AF1,TNFRSF17,Activation,17621271,Mammalia,Mammalia,6,6,0,5450,608
POU2F1,AR,Unknown,21387309,Eumetazoa,Eumetazoa,4,4,0,5451,367
POU2F1,BDKRB1,Unknown,10842322,Eumetazoa,Eumetazoa,4,4,0,5451,4990
POU2F1,CAPN6,Unknown,21255642,Eumetazoa,Eukaryota,2,4,2,5451,827
POU2F1,CCND1,Activation,12391146,Eumetazoa,Eukaryota,2,4,2,5451,7436
POU2F1,CDX2,Unknown,16278805,Eumetazoa,Eumetazoa,4,4,0,5451,1045
POU2F1,GADD45A,Activation,11525640,Eumetazoa,Opisthokonta,3,4,1,5451,1647
POU2F1,GADD45A,Unknown,11420680,Eumetazoa,Opisthokonta,3,4,1,5451,1647
POU2F1,GATA1,Unknown,7499351,Eumetazoa,Eukaryota,2,4,2,5451,2623
POU2F1,GCM1,Unknown,11071865,Eumetazoa,Eumetazoa,4,4,0,5451,721
POU2F1,GFI1B,Unknown,19965638,Eumetazoa,Eumetazoa,4,4,0,5451,8328
POU2F1,GNRH1,Unknown,15319450,Eumetazoa,Vertebrata,5,4,1,5451,2796
POU2F1,HBG1,Repression,2336386,Eumetazoa,Vertebrata,5,4,1,5451,3047
POU2F1,HIST2H2BE,Unknown,10064132;2007132,Eumetazoa,Eukaryota,2,4,2,5451,8349
POU2F1,HPGDS,Unknown,10998423,Eumetazoa,Eukaryota,2,4,2,5451,27306
POU2F1,ID1,Unknown,19212692,Eumetazoa,Eumetazoa,4,4,0,5451,3397
POU2F1,IL2,Activation,11781715,Eumetazoa,Mammalia,6,4,2,5451,3558
POU2F1,IL2,Unknown,9135552,Eumetazoa,Mammalia,6,4,2,5451,3558
POU2F1,IL2RA,Unknown,9135552,Eumetazoa,Mammalia,6,4,2,5451,3559
POU2F1,IL4,Repression,11781715,Eumetazoa,Mammalia,6,4,2,5451,3565
POU2F1,IL5,Unknown,10491186,Eumetazoa,Mammalia,6,4,2,5451,3567
POU2F1,LCT,Activation,20960210,Eumetazoa,cellular organisms,1,4,3,5451,3938
POU2F1,LGALS4,Activation,12391146,Eumetazoa,Eukaryota,2,4,2,5451,3960
POU2F1,MAD2L1,Activation,15563594,Eumetazoa,Eukaryota,2,4,2,5451,4085
POU2F1,PLAU,Unknown,10951201,Eumetazoa,Eumetazoa,4,4,0,5451,5328
POU2F1,POU2AF1,Unknown,11847120,Eumetazoa,Mammalia,6,4,2,5451,5450
POU2F1,PTGIR,Activation,19118563,Eumetazoa,Mammalia,6,4,2,5451,5739
POU2F1,RPTOR,Unknown,21060808,Eumetazoa,Eukaryota,2,4,2,5451,57521
POU2F1,RRM2B,Unknown,11978967,Eumetazoa,cellular organisms,1,4,3,5451,50484
POU2F1,SDC4,Unknown,19212692,Eumetazoa,Eumetazoa,4,4,0,5451,6385
POU2F1,SNAI2,Activation,23836662,Eumetazoa,Eumetazoa,4,4,0,5451,1558
POU2F1,SNAI2,Repression,23836662,Eumetazoa,Eumetazoa,4,4,0,5451,1558
POU2F1,SNAPC1,Unknown,9644240,Eumetazoa,Mammalia,6,4,2,5451,6617
POU2F1,SPP1,Unknown,11126367,Eumetazoa,Mammalia,6,4,2,5451,6696
POU2F1,ST6GAL1,Unknown,10814704,Eumetazoa,Eukaryota,2,4,2,5451,6480
POU2F1,TK1,Activation,15831936,Eumetazoa,cellular organisms,1,4,3,5451,7083
POU2F1,TWIST1,Activation,23836662,Eumetazoa,Eumetazoa,4,4,0,5451,7291
POU2F1,TWIST1,Repression,23836662,Eumetazoa,Eumetazoa,4,4,0,5451,7291
POU2F1,TXNRD1,Unknown,11375392,Eumetazoa,cellular organisms,1,4,3,5451,7296
POU2F1,UGT2B7,Activation,10779377,Eumetazoa,cellular organisms,1,4,3,5451,7364
POU2F1,VCAM1,Repression,9694713,Eumetazoa,Eumetazoa,4,4,0,5451,7412
POU2F1,VWF,Activation,7507210,Eumetazoa,Eumetazoa,4,4,0,5451,7450
POU2F1,VWF,Repression,9694713,Eumetazoa,Eumetazoa,4,4,0,5451,7450
POU2F2,HBB,Unknown,2302733,Eumetazoa,Vertebrata,5,4,1,5452,3043
POU2F2,HLA-DOB,Unknown,12938212,Eumetazoa,Vertebrata,5,4,1,5452,7172
POU2F2,HLA-DRA,Unknown,7629508,Eumetazoa,Vertebrata,5,4,1,5452,3122
POU2F2,ID2,Unknown,24801987,Eumetazoa,Eumetazoa,4,4,0,5452,3398
POU2F2,IL5,Unknown,10491186,Eumetazoa,Mammalia,6,4,2,5452,3567
POU2F2,SPI1,Unknown,12592383,Eumetazoa,Eumetazoa,4,4,0,5452,6688
POU2F2,SPIB,Unknown,24801987,Eumetazoa,Eumetazoa,4,4,0,5452,6689
POU2F2,SPP1,Unknown,11126367,Eumetazoa,Mammalia,6,4,2,5452,6696
POU2F2,TK1,Activation,15831936,Eumetazoa,cellular organisms,1,4,3,5452,7083
POU2F3,SPRR2A,Unknown,8816448,Eumetazoa,Mammalia,6,4,2,25833,2744
POU3F1,GNRH1,Unknown,9032292,Opisthokonta,Vertebrata,5,3,2,5453,2796
POU3F2,CDH13,Unknown,23069940,Opisthokonta,Eumetazoa,4,3,1,5454,1012
POU3F2,DDC,Unknown,9602135,Opisthokonta,cellular organisms,1,3,2,5454,1644
POU3F2,FABP7,Unknown,21771320,Opisthokonta,Eumetazoa,4,3,1,5454,2173
POU3F2,FOXP2,Unknown,23197593,Opisthokonta,Opisthokonta,3,3,0,5454,2167
POU3F2,GNRH1,Activation,11875100,Opisthokonta,Vertebrata,5,3,2,5454,2796
POU3F2,MITF,Unknown,18628967,Opisthokonta,Eukaryota,2,3,1,5454,4286
POU3F2,NKX2-1,Unknown,23358112,Opisthokonta,Eukaryota,2,3,1,5454,7080
POU3F2,PAX3,Unknown,22290434,Opisthokonta,Eukaryota,2,3,1,5454,5077
POU3F2,PDE5A,Repression,21215707,Opisthokonta,Eukaryota,2,3,1,5454,8654
POU3F4,GCG,Unknown,21824252,Opisthokonta,Vertebrata,5,3,2,5456,56521
POU4F1,HPSE,Unknown,16112651,Eumetazoa,Eukaryota,2,4,2,5457,10855
POU4F1,HSP90AA1,Activation,15818685,Eumetazoa,cellular organisms,1,4,3,5457,3320
POU4F2,CCND1,Activation,17637757,Eumetazoa,Eukaryota,2,4,2,10631,7436
POU4F2,HSP90AA1,Activation,15818685,Eumetazoa,cellular organisms,1,4,3,10631,3320
POU5F1,BMP4,Repression,17068183,Eumetazoa,Eumetazoa,4,4,0,5460,652
POU5F1,CDKN1A,Repression,19968627,Eumetazoa,Mammalia,6,4,2,5460,1026
POU5F1,CDX2,Repression,17068183,Eumetazoa,Eumetazoa,4,4,0,5460,1045
POU5F1,DDC,Unknown,9602135,Eumetazoa,cellular organisms,1,4,3,5460,1644
POU5F1,DKK1,Repression,17068183,Eumetazoa,Vertebrata,5,4,1,5460,22943
POU5F1,DLX5,Repression,17068183,Eumetazoa,Eumetazoa,4,4,0,5460,1749
POU5F1,EOMES,Repression,17068183,Eumetazoa,Eumetazoa,4,4,0,5460,79755
POU5F1,FGF4,Activation,10801796,Eumetazoa,Eumetazoa,4,4,0,5460,3600
POU5F1,GADD45A,Unknown,11704867,Eumetazoa,Opisthokonta,3,4,1,5460,1647
POU5F1,GATA6,Repression,14990861;17068183,Eumetazoa,Opisthokonta,3,4,1,5460,2627
POU5F1,HLX,Repression,17068183,Eumetazoa,Eukaryota,2,4,2,5460,3142
POU5F1,ID2,Repression,17068183,Eumetazoa,Eumetazoa,4,4,0,5460,3398
POU5F1,ITGA6,Activation,22311737,Eumetazoa,Eukaryota,2,4,2,5460,3655
POU5F1,L1TD1,Unknown,22162396,Eumetazoa,Mammalia,6,4,2,5460,4804
POU5F1,LEFTY1,Activation,17068183,Eumetazoa,Eumetazoa,4,4,0,5460,10637
POU5F1,NANOG,Activation,17068183,Eumetazoa,Eukaryota,2,4,2,5460,79923
POU5F1,NANOG,Unknown,18338330,Eumetazoa,Eukaryota,2,4,2,5460,79923
POU5F1,SEMA6A,Unknown,17671748,Eumetazoa,Eumetazoa,4,4,0,5460,57556
POU5F1,SOX2,Activation,17068183,Eumetazoa,Eukaryota,2,4,2,5460,6657
POU5F1,SPP1,Activation,11891324,Eumetazoa,Mammalia,6,4,2,5460,6696
POU5F1,TBXT,Repression,17068183,Eumetazoa,Eumetazoa,4,4,0,5460,6862
POU5F1,TBX18,Repression,17068183,Eumetazoa,Eumetazoa,4,4,0,5460,9096
POU5F1,TDGF1,Activation,17068183,Eumetazoa,Vertebrata,5,4,1,5460,6997
POU5F1,THY1,Activation,17068183,Eumetazoa,Vertebrata,5,4,1,5460,7070
POU5F1,ZFP42,Activation,17068183,Eumetazoa,Eukaryota,2,4,2,5460,4842
PPARA,ACADL,Unknown,20110263,Eumetazoa,cellular organisms,1,4,3,5465,33
PPARA,ACOX1,Unknown,20110263,Eumetazoa,Eukaryota,2,4,2,5465,177
PPARA,ACSL1,Repression,17150915,Eumetazoa,cellular organisms,1,4,3,5465,2180
PPARA,ANGPTL4,Activation,12099716;15190076,Eumetazoa,Eumetazoa,4,4,0,5465,51129
PPARA,APOA4,Unknown,19433068,Eumetazoa,Vertebrata,5,4,1,5465,337
PPARA,APOA5,Unknown,16448983,Eumetazoa,Vertebrata,5,4,1,5465,3381
PPARA,APOB,Activation,11925428,Eumetazoa,Eumetazoa,4,4,0,5465,338
PPARA,APOB,Repression,16542871,Eumetazoa,Eumetazoa,4,4,0,5465,338
PPARA,APOBR,Repression,12700342,Eumetazoa,Mammalia,6,4,2,5465,55911
PPARA,APOC3,Repression,10494028,Eumetazoa,Mammalia,6,4,2,5465,345
PPARA,APOC3,Unknown,11007963,Eumetazoa,Mammalia,6,4,2,5465,345
PPARA,CD36,Unknown,16713233;20110263,Eumetazoa,Eukaryota,2,4,2,5465,2395
PPARA,CETP,Activation,18481130,Eumetazoa,Eukaryota,2,4,2,5465,1071
PPARA,CGB5,Unknown,11564716,Eumetazoa,Vertebrata,5,4,1,5465,93659
PPARA,CPT1A,Repression,17150915,Eumetazoa,Opisthokonta,3,4,1,5465,5885
PPARA,CYP1A1,Activation,15521013,Eumetazoa,cellular organisms,1,4,3,5465,6776
PPARA,CYP2C9,Repression,20178979,Eumetazoa,cellular organisms,1,4,3,5465,1559
PPARA,FABP4,Unknown,19717768,Eumetazoa,Eumetazoa,4,4,0,5465,6402
PPARA,G0S2,Unknown,20110263,Eumetazoa,Mammalia,6,4,2,5465,50486
PPARA,HMOX1,Unknown,17413033,Eumetazoa,Opisthokonta,3,4,1,5465,3162
PPARA,IGFBP1,Unknown,20110263,Eumetazoa,Vertebrata,5,4,1,5465,3484
PPARA,IL6,Unknown,15001458,Eumetazoa,Vertebrata,5,4,1,5465,3569
PPARA,IL6R,Repression,14764586,Eumetazoa,Vertebrata,5,4,1,5465,3570
PPARA,LPL,Activation,10634806,Eumetazoa,Eukaryota,2,4,2,5465,8992
PPARA,MLYCD,Unknown,16434556,Eumetazoa,Mammalia,6,4,2,5465,23417
PPARA,MMP9,Repression,21840940,Eumetazoa,Eukaryota,2,4,2,5465,4318
PPARA,NFKBIA,Activation,14976045,Eumetazoa,Eukaryota,2,4,2,5465,4792
PPARA,NFKBIA,Unknown,11981037,Eumetazoa,Eukaryota,2,4,2,5465,4792
PPARA,PDK4,Activation,15955060,Eumetazoa,cellular organisms,1,4,3,5465,5166
PPARA,PLIN2,Repression,17150915,Eumetazoa,Eumetazoa,4,4,0,5465,123
